,c6913,c6631,c6630,c6628,c7124,c7120,c7119,c7121,c7122,c7123,c7116
2017-07-14 23:35:00,1.1510916709899903,3.363549900054932,0.7547841191291809,2.5185202598571776,1.9524455308914184,1.12835750579834,0.7632658098475076,1.2931414604187013,0.7831286310218275,1.4495885848999024,0.9985953330993652
2017-07-14 23:40:00,0.00013888889225199819,0.0,0.0,0.0,0.0,0.0,0.0,0.00013888889225199819,0.0,0.00012816240778192877,0.0
2017-07-14 23:45:00,0.0,0.0,0.0,0.0,0.0,0.00011111111380159854,0.00013335555559024215,0.0,0.0,0.0,0.0
2017-07-14 23:50:00,0.0,0.0001666388940066099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-14 23:55:00,0.00015151514671742916,0.0,0.0,0.0,0.0,0.00017543860012665392,7.937831105664372e-05,0.0,0.0,0.0,0.00012347736628726125
2017-07-15 00:00:00,0.0,0.0001515404088422656,0.0,0.0003102188580669463,0.0,0.0,0.0,0.0,0.0,0.0005218855105340481,0.0001149425283074379
2017-07-15 00:05:00,0.0,0.00013886574888601899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017546784365549684,0.0
2017-07-15 00:10:00,0.0,0.0,0.0002797241788357496,0.0,0.0,0.0,0.0,0.0,0.0003143043490126729,0.0,0.0
2017-07-15 00:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.00015151514671742916,0.0,0.0,0.0,9.803922148421407e-05
2017-07-15 00:20:00,0.00011496169026941061,0.0,0.0,7.406172808259726e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-15 00:25:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014492754125967623,0.0
2017-07-15 00:30:00,0.0,0.0,0.0,0.00013886574888601899,0.0,0.00011112963547930122,0.0,0.0,0.0,0.0001333111198619008,0.0
2017-07-15 00:35:00,0.0,0.0,0.0,0.0,0.0,0.00013893520226702095,0.0,0.0,0.0,0.0,0.00010416667209938169
2017-07-15 00:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013888889225199819,0.0,0.0,0.0
2017-07-15 00:45:00,0.0,0.0,0.00013886574888601899,0.0,0.0001333333319053054,0.0,0.00014495169743895532,0.00013888889225199819,0.0,0.0,0.0
2017-07-15 00:50:00,0.0,0.0,0.0,0.00011492337798699737,0.0,0.0,0.00012343621347099543,0.00013886574888601899,0.00014490338508039714,0.0,0.00011904762359336019
2017-07-15 00:55:00,0.0001333333319053054,0.0,0.0,0.0,0.00012820513220503926,0.00014492754125967623,0.0,0.0,0.0,0.0,0.0
2017-07-15 01:00:00,0.00025601449888199566,0.0,0.0,0.00016666667070239783,0.0,0.0,0.0,0.0,0.00014492754125967623,0.0,0.0
2017-07-15 01:05:00,0.0,0.0,0.0,0.00010099327191710472,0.0,0.0,0.00021871546050533652,0.0,0.0,0.0,0.0
2017-07-15 01:10:00,0.0,0.0,0.00013888889225199819,0.0,0.0,0.0,9.802287677302956e-05,0.0,0.0,0.0,0.0001515404088422656
2017-07-15 01:15:00,9.802287677302956e-05,0.0,0.0,0.0,0.00011111111380159854,0.0,0.0,0.00013886574888601899,0.0,0.0,0.0
2017-07-15 01:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010416667209938169,0.0,0.00015151514671742916
2017-07-15 01:25:00,0.0,0.00013891203561797739,0.0,0.0,0.0,0.0,0.0,0.00041668982012197373,0.0,0.0,0.0
2017-07-15 01:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013888889225199819,0.00014490338508039714,0.0,0.0
2017-07-15 01:35:00,0.0,0.00013886574888601899,0.0,0.0,0.0,0.0,0.0006319603533484041,0.0,0.0,0.0,0.0
2017-07-15 01:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013891203561797739,0.0,0.0,0.0
2017-07-15 01:45:00,0.0,0.0,0.0,0.0,0.0,0.00015151514671742916,0.0,0.0,0.0,0.00012818376999348401,0.0
2017-07-15 01:50:00,0.0,0.0001333111198619008,0.0,0.0001149425283074379,0.00013888889225199819,0.0,0.0,0.00013888889225199819,0.0,0.0,0.0
2017-07-15 01:55:00,0.0,0.0,0.0,0.00017540935659781097,0.0,0.0,0.0,0.0,0.0,0.0,0.00011492337798699737
2017-07-15 02:00:00,0.00011902778642252088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016666667070239783,0.0
2017-07-15 02:05:00,0.0,0.0,0.00013886574888601899,0.0,0.0,0.0,0.0,0.0,0.00012345679569989443,0.0,0.00014495169743895532
2017-07-15 02:10:00,0.0,0.0,0.00027780092786997555,0.0,0.00010101010557264089,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-15 02:15:00,0.0,0.0001333333319053054,0.00012820513220503926,0.0,0.00014492754125967623,9.522222680971026e-05,0.00013891203561797739,0.00013886574888601899,0.0,0.0,0.0
2017-07-15 02:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-15 02:25:00,0.0,0.0,0.0,0.00012820513220503926,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-15 02:30:00,0.0,0.0,0.00012345679569989443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-15 02:35:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018518518190830947,0.0
2017-07-15 02:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00019607844296842813
2017-07-15 02:45:00,0.0,0.0,0.0,0.0,0.0,0.0001333333319053054,0.0,0.0,0.0,0.0,0.0
2017-07-15 02:50:00,0.0,0.0,0.00011904762359336019,0.0,0.0,0.00011904762359336019,0.0,0.0,0.0,0.0,0.0
2017-07-15 02:55:00,0.00047619049437344076,0.0,0.0,0.0,0.0,0.0,0.00012347736628726125,0.0,0.0,0.0,0.0003030302934348583
2017-07-15 03:00:00,0.00014495169743895532,0.0,0.0,0.0,0.00044795783469453454,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-15 03:05:00,0.00022218518424779176,0.0,0.0,0.0,0.0,0.00012343621347099543,7.092198356986045e-05,0.0,0.0,0.0,0.0
2017-07-15 03:10:00,0.0,0.0,0.0,0.0,0.00025636753998696803,0.0,0.0,0.00013886574888601899,0.0,0.0001587037113495171,0.0001333111198619008
2017-07-15 03:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-15 03:20:00,0.00014490338508039714,0.00012818376999348401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016666667070239783
2017-07-15 03:25:00,0.0,9.525397326797247e-05,0.0,0.0,0.00013891203561797739,0.0,0.0,0.0,0.0,0.00014495169743895532,0.0
2017-07-15 03:30:00,0.00014492754125967623,0.0,0.0,0.0,0.00013884260552003979,0.0,0.0,0.0,0.0,0.00021293982281349598,0.0
2017-07-15 03:35:00,0.0,0.0,0.0,0.0,0.0001333333319053054,0.00026668889913707974,0.0002444629673846066,0.0,0.0,0.0,0.00012818376999348401
2017-07-15 03:40:00,0.0,0.0,0.0,0.00012347736628726125,0.0,0.0,0.0,0.00013888889225199819,0.0,0.0,0.000107491051312536
2017-07-15 03:45:00,0.00012343621347099543,0.00012343621347099543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001333333319053054,0.0
2017-07-15 03:50:00,0.0,0.0,0.0,0.0,0.00012343621347099543,0.0,0.0,0.0,0.0,0.00015151514671742916,0.0
2017-07-15 03:55:00,0.0,0.0,0.0,0.0,0.0,0.00013891203561797739,0.0,0.0,0.00015151514671742916,0.0,0.0001333333319053054
2017-07-15 04:00:00,0.0,0.0,0.0,0.0,0.0001282264944165945,0.0,0.0,0.0,0.0,0.00015873016091063618,0.0
2017-07-15 04:05:00,0.0,0.0,0.0,0.0,0.00014492754125967623,0.0,0.0,0.0,0.0002082986058667302,0.0,0.00013888889225199819
2017-07-15 04:10:00,0.00013888889225199819,0.00013335555559024215,0.0,0.0,0.0,0.0002722222241573036,0.0,0.0,0.0,0.00017543860012665392,0.0
2017-07-15 04:15:00,0.0,0.0,0.0,0.0,0.00013891203561797739,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-15 04:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-15 04:25:00,0.0,0.0,0.0,0.0,0.0,0.0,0.00012818376999348401,0.0,0.0,0.0,0.0
2017-07-15 04:30:00,0.0,0.0,0.0,0.000107491051312536,0.0,0.00011904762359336019,0.0,0.0,0.0,0.00014495169743895532,0.0
2017-07-15 04:35:00,0.00013888889225199819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010416667209938169,0.0
2017-07-15 04:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.00016666667070239783,0.0,0.0,0.0,0.0
2017-07-15 04:45:00,0.0,0.00012818376999348401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015873016091063618
2017-07-15 04:50:00,0.0001333333319053054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-15 04:55:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00027777778450399637,0.0002976190531626344,0.00014490338508039714
2017-07-15 05:00:00,0.0,0.00012347736628726125,0.0003999777836725116,0.0,0.0,0.0,0.0,0.0,0.0,0.0001282478799112141,0.0001515404088422656
2017-07-15 05:05:00,0.0,0.0,0.00013888889225199819,0.0,0.0,0.00011902778642252088,0.0,0.0,0.00037037036381661894,0.0,0.0
2017-07-15 05:10:00,0.00013891203561797739,0.0,0.0,0.0,0.00013886574888601899,0.0,0.0,0.00013886574888601899,0.0,0.0001333111198619008,0.0
2017-07-15 05:15:00,8.128726622089744e-05,0.0,0.0,0.0,0.0,0.0,0.0001333111198619008,0.0,0.0,0.00014495169743895532,0.0
2017-07-15 05:20:00,0.0,0.0,0.0,0.00015148990787565707,0.0,0.0,0.0,0.0,0.0,0.0,0.00014490338508039714
2017-07-15 05:25:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-15 05:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012818376999348401
2017-07-15 05:35:00,0.0002920148312114179,0.0,0.00011904762359336019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-15 05:40:00,0.0,0.0,0.0,0.0,0.0,8.548433543182909e-05,0.0,0.00013893520226702095,0.0,0.0,0.0
2017-07-15 05:45:00,0.0,0.0,0.0,0.0,0.00013335555559024215,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-15 05:50:00,0.0,0.0,0.0,0.00013888889225199819,0.0,0.0,0.0,0.00013886574888601899,0.0001587037113495171,0.0,0.0
2017-07-15 05:55:00,0.0001333333319053054,0.0001333333319053054,0.00020833334419876338,0.0,0.0,0.000318128801882267,0.0,0.0,0.0,0.0,0.0
2017-07-15 06:00:00,0.0,0.0,0.00018018018454313278,0.00019611110910773278,0.0,0.0,0.0,0.0,0.0,0.0,0.00017543860012665392
2017-07-15 06:05:00,0.0,0.00013886574888601899,0.00013888889225199819,0.00012820513220503926,0.0,0.0,0.0,0.0,0.00011492337798699737,0.00012820513220503926,0.0
2017-07-15 06:10:00,0.0,0.0,0.0,0.0,0.00011111111380159854,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-15 06:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-15 06:20:00,0.00014492754125967623,0.0,0.0,0.0,0.0,0.0,0.0,0.00013888889225199819,0.0,0.0,0.0
2017-07-15 06:25:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015151514671742916
2017-07-15 06:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-15 06:35:00,0.0,0.0,0.00013891203561797739,0.0,0.0,0.0,0.0,0.0,0.0,8.545584278181195e-05,0.0
2017-07-15 06:40:00,0.0,0.0,0.0,0.00016666667070239783,0.00014492754125967623,0.00019607844296842813,0.0,0.0,0.0,0.0,0.0
2017-07-15 06:45:00,0.00015875662211328745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001333333319053054
2017-07-15 06:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0001436542224837467,0.00013888889225199819,0.0,0.0,0.00013891203561797739
2017-07-15 06:55:00,0.0,0.0,0.0,0.00012345679569989443,0.0,0.00012347736628726125,0.0,0.0,0.0002222222276031971,0.0,0.0
2017-07-15 07:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00015488605131395162
2017-07-15 07:05:00,0.0,7.246377062983811e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-15 07:10:00,0.0,0.00014492754125967623,0.0,0.00012820513220503926,0.0,0.0,0.0,0.0,0.0,0.00015867726178839803,0.0
2017-07-15 07:15:00,0.0,0.0001587037113495171,0.0,0.0,0.0,0.0,0.0,0.00027773149777203797,0.0,0.00019611110910773278,0.00011904762359336019
2017-07-15 07:20:00,0.00015148990787565707,0.0,0.0,0.00012818376999348401,0.0001282264944165945,0.0,0.00015151514671742916,0.00013888889225199819,0.0,0.0,0.0
2017-07-15 07:25:00,0.0,0.0,0.0,0.0,0.0,0.0,0.00012820513220503926,0.0,0.0,0.00014490338508039714,0.0
2017-07-15 07:30:00,0.0,0.0,0.00027777778450399637,0.0,0.0,0.0,0.00016669444739818572,0.0,0.0,0.00011902778642252088,0.00015148990787565707
2017-07-15 07:35:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-15 07:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013888889225199819,0.0,0.0001333333319053054
2017-07-15 07:45:00,0.0,0.00014492754125967623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-15 07:50:00,0.0,0.00011904762359336019,0.0001515404088422656,0.0,0.00013886574888601899,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-15 07:55:00,0.0,0.0,0.0,0.0,0.0,0.00012818376999348401,0.00013335555559024215,0.0,0.00013335555559024215,0.0,0.0
2017-07-15 08:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001515404088422656
2017-07-15 08:05:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001515404088422656
2017-07-15 08:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013888889225199819,0.00011496169026941061,0.0,0.0
2017-07-15 08:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013886574888601899,0.00012818376999348401,0.0,0.0
2017-07-15 08:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001587037113495171,0.0,0.0001333333319053054
2017-07-15 08:25:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0001587037113495171,0.00013891203561797739,0.00029008849523961546,0.0,7.936508045531809e-05
2017-07-15 08:30:00,0.00014492754125967623,0.00012820513220503926,0.0,0.0,0.0002464105491526425,0.00012347736628726125,0.0,0.0,9.522222680971026e-05,0.0,0.0
2017-07-15 08:35:00,0.0,0.0,0.0,0.0,0.0,0.0,0.00032039538491517304,0.0,0.0,0.0,0.0
2017-07-15 08:40:00,0.0,0.00014492754125967623,0.0,0.0,0.0,0.00015151514671742916,0.0,0.00013888889225199819,0.0,0.0,0.0
2017-07-15 08:45:00,0.0,0.0,0.00011109259212389588,0.0002821869566105306,0.0,0.0,0.0003030808176845312,0.00013891203561797739,0.0,0.00014495169743895532,0.00016669444739818572
2017-07-15 08:50:00,0.0,0.0,0.00019611110910773278,0.0,0.00012347736628726125,0.0002222222276031971,0.0,0.0,0.0,0.0,0.0
2017-07-15 08:55:00,0.0,0.0,0.0,0.0,0.0,0.0,0.00028218107763677835,0.00013893520226702095,0.0,0.0,0.00013888889225199819
2017-07-15 09:00:00,0.0,0.0,0.0,0.0,0.00012820513220503926,0.0,0.00018518518190830947,0.0,0.0,0.0,0.0
2017-07-15 09:05:00,0.0,0.0,0.0,0.0,0.0,0.00031743389554321765,0.0,0.00013888889225199819,0.0001515404088422656,0.0,0.0
2017-07-15 09:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013888889225199819,0.0,0.0,0.00011902778642252088
2017-07-15 09:15:00,0.00014495169743895532,0.0,0.0,0.00015151514671742916,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-15 09:20:00,0.0,0.0,0.00015151514671742916,0.0,0.0,0.0001587037113495171,0.0,0.0,0.0,0.0,0.0
2017-07-15 09:25:00,0.0,0.00011492337798699737,0.00015151514671742916,0.0,0.00014497586525976657,0.0,0.00012345679569989443,0.0,0.0,0.0,0.0
2017-07-15 09:30:00,0.0,0.0,0.0,0.00010752688394859433,0.0001587037113495171,0.00015873016091063618,0.0,0.0,0.0,0.0,0.0
2017-07-15 09:35:00,0.00013886574888601899,0.0,0.0,0.0,0.0003030302934348583,0.0,7.57702044211328e-05,0.00013891203561797739,0.0,0.0,0.0001333333319053054
2017-07-15 09:40:00,0.0001333111198619008,0.0,0.0001333333319053054,0.00015873016091063618,0.0,0.0,0.0,0.0,0.0,0.0,0.00035576733644120394
2017-07-15 09:45:00,0.00023813492152839898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-15 09:50:00,0.0,0.0,0.0,0.0002628794638440013,0.00014492754125967623,0.00013335555559024215,0.0,0.0,0.0,0.0,0.0
2017-07-15 09:55:00,0.0,0.0,0.0,0.0,0.00010099327191710472,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-15 10:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012818376999348401,0.0
2017-07-15 10:05:00,0.0,0.0,0.0,0.0,0.0,0.00011111111380159854,0.0,0.0,0.0,0.0,0.0
2017-07-15 10:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00014492754125967623,0.0001333333319053054
2017-07-15 10:15:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.520635940134526e-05,0.00013891203561797739,0.0
2017-07-15 10:20:00,0.0,0.0,0.0,0.0,0.0,0.0001333333319053054,0.00010099327191710472,0.0,0.0,0.0,0.0
2017-07-15 10:25:00,0.0,0.00012820513220503926,0.0,0.0001333333319053054,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-15 10:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0001333111198619008,0.0,0.0,0.0,0.0
2017-07-15 10:35:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-15 10:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013891203561797739,0.0,0.0,0.0
2017-07-15 10:45:00,0.0,0.0,0.0,0.0,0.00011906746076419949,0.0,0.00019607844296842813,0.0,0.0,0.0,0.00044563900446519255
2017-07-15 10:50:00,0.0,0.0,0.00017543860012665392,0.0,0.0,0.00023805557284504176,0.00014495169743895532,0.0,0.0,0.0,0.0
2017-07-15 10:55:00,0.0,0.0,0.00013888889225199819,0.00013886574888601899,0.0,0.0,0.0,0.0,0.0,7.936508045531809e-05,0.0
2017-07-15 11:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0001333111198619008,0.0,0.0,0.00015875662211328745,0.0
2017-07-15 11:05:00,0.00012820513220503926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013335555559024215,0.00010750896763056517
2017-07-15 11:10:00,0.00012820513220503926,0.0,0.0,0.0,0.00014497586525976657,0.0,0.0,0.0,0.00014495169743895532,0.0,0.0
2017-07-15 11:15:00,0.0,0.0001282264944165945,0.0,0.00012818376999348401,0.0,0.0,0.00014492754125967623,0.0,0.0,0.0,0.0
2017-07-15 11:20:00,0.00012343621347099543,0.0,0.00013891203561797739,0.0,0.0,0.0,0.0,0.0,0.0,0.0001333333319053054,0.0
2017-07-15 11:25:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-15 11:30:00,0.0001333333319053054,0.00015148990787565707,0.00024689300917088983,0.0,0.0,0.0002560644992627203,0.0001515404088422656,0.0,0.00014492754125967623,0.00020833334419876338,0.0
2017-07-15 11:35:00,0.0,0.0,0.0,0.0,0.0,0.00015148990787565707,0.00013328890781849623,0.0,0.00017546784365549684,9.009009227156639e-05,0.0
2017-07-15 11:40:00,0.0,0.0,0.0,0.0,0.00013888889225199819,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-15 11:45:00,0.0,0.0,0.0,0.0,0.0,0.00012820513220503926,0.00016666667070239783,0.0,0.0,0.0,0.0
