,c6912,c6939,c6910,c6916,c6914,c6915,c6930,c6937,c6938,c6913,c7241,c7240,c7243,c7242,c7245,c7244,c6901,c6903,c6902,c6905,c6904,c6929,c6906,c6909,c6908,c6948,c6945,c6944,c6941,c6940,c6943,c6942
2017-07-03 15:15:00,152313856.0,219081113.6,219492352.0,219697152.0,149610496.0,149561344.0,219411251.2,218447872.0,218223411.2,152174592.0,151543808.0,152657920.0,151826432.0,151401267.2,152260608.0,151064576.0,3271700480.0,218828800.0,149899673.6,219058176.0,218865664.0,218773913.6,218984448.0,219158937.6,218337280.0,151649484.8,150833561.6,218439680.0,219068825.6,219783168.0,218574848.0,219103232.0
2017-07-03 15:20:00,152316313.6,219085209.6,219496448.0,219701248.0,149613772.8,149563801.6,219418624.0,218459340.8,218227507.2,152178688.0,151547904.0,152662016.0,151838720.0,151408640.0,152268800.0,151068672.0,2930786304.0,218831257.6,149908684.8,219062272.0,218869760.0,218779648.0,218991820.8,219164672.0,218348748.8,151662592.0,150839296.0,218443776.0,219074560.0,219787264.0,218578944.0,219107328.0
2017-07-03 15:25:00,152317952.0,219088486.4,219496448.0,219701248.0,149612953.6,149563801.6,219414528.0,218461798.4,218228326.4,152180326.4,151547904.0,152662016.0,151838720.0,151408640.0,152269619.2,151067852.8,3273888563.2,218836172.8,149907865.6,219062272.0,218869760.0,218781286.4,218992640.0,219164672.0,218353664.0,151665868.8,150839296.0,218445414.4,219074560.0,219787264.0,218580582.4,219107328.0
2017-07-03 15:30:00,152326144.0,219095040.0,219500544.0,219708620.8,149622784.0,149576908.8,219418624.0,218468352.0,218237337.6,152186880.0,151552000.0,152666112.0,151841996.8,151425024.0,152276992.0,151080960.0,3273900032.0,218845184.0,149913600.0,219070464.0,218873856.0,218786201.6,218996736.0,219168768.0,218356940.8,151670784.0,150843392.0,218456064.0,219078656.0,219795456.0,218591232.0,219115520.0
2017-07-03 15:35:00,152325324.8,219095040.0,219500544.0,219708620.8,149621964.8,149576089.6,219421081.6,218468352.0,218238976.0,152186880.0,151554457.6,152666112.0,151842816.0,151429120.0,152276992.0,151081779.2,3273906585.6,218845184.0,149912780.8,219074560.0,218876313.6,218785382.4,218996736.0,219168768.0,218355302.4,151670784.0,150843392.0,218456064.0,219078656.0,219795456.0,218591232.0,219115520.0
2017-07-03 15:40:00,152338432.0,219103232.0,219512832.0,219717632.0,149629337.6,149585920.0,219430912.0,218476544.0,218247168.0,152195072.0,151564288.0,152674304.0,151851008.0,151437312.0,152285184.0,151093248.0,3273916416.0,218853376.0,149919334.4,219082752.0,218886144.0,218802585.6,219004928.0,219181056.0,218363494.4,151683072.0,150851584.0,218464256.0,219086848.0,219806105.6,218599424.0,219123712.0
2017-07-03 15:45:00,152338432.0,219102412.8,219512832.0,219717632.0,149627699.2,149585920.0,219430912.0,218476544.0,218247168.0,152195072.0,151564288.0,152678400.0,151851008.0,151441408.0,152289280.0,151093248.0,3273921331.2,218853376.0,149921792.0,219082752.0,218886144.0,218804224.0,219004928.0,219181056.0,218365132.8,151683072.0,150851584.0,218464256.0,219086848.0,219811840.0,218599424.0,219126169.6
2017-07-03 15:50:00,152344985.6,219107328.0,219516928.0,219720089.6,149640806.4,149586739.2,219439104.0,218480640.0,218251264.0,152199168.0,151568384.0,152682496.0,151855104.0,151445504.0,152293376.0,151097344.0,3273928704.0,218857472.0,149924249.6,219086848.0,218890240.0,218808320.0,219009024.0,219185152.0,218370867.2,151687168.0,150855680.0,218468352.0,219091763.2,219815936.0,218603520.0,219131904.0
2017-07-03 15:55:00,152346624.0,219107328.0,219516108.8,219720089.6,149641625.6,149590016.0,219439104.0,218480640.0,218251264.0,152199168.0,151568384.0,152682496.0,151855104.0,151445504.0,152293376.0,151097344.0,3273930342.4,218856652.8,149925068.8,219085209.6,218890240.0,218808320.0,219009024.0,219185152.0,218374144.0,151687168.0,150855680.0,218468352.0,219095040.0,219815936.0,218603520.0,219131904.0
2017-07-03 16:00:00,152354816.0,219123712.0,219528396.8,219736473.6,149643264.0,149598208.0,219451392.0,218488832.0,218266009.6,152212275.2,151587225.6,152698060.8,151866572.8,151453696.0,152304844.8,151104716.8,3273940992.0,218868940.8,149941452.8,219099136.0,218905804.8,218816512.0,219024588.8,219196620.8,218386432.0,151695360.0,150871244.8,218476544.0,219111424.0,219824128.0,218615808.0,219144192.0
2017-07-03 16:05:00,152354816.0,219127808.0,219529216.0,219737292.8,149647360.0,149598208.0,219451392.0,218488832.0,218267648.0,152215552.0,151588864.0,152698880.0,151867392.0,151453696.0,152305664.0,151105536.0,3273943449.6,218873036.8,149942272.0,219099136.0,218904985.6,218814873.6,219025408.0,219196620.8,218386432.0,151695360.0,150872064.0,218476544.0,219111424.0,219824128.0,218615808.0,219144192.0
2017-07-03 16:10:00,152358912.0,219131904.0,219533312.0,219741388.8,149651456.0,149602304.0,219459584.0,218497024.0,218269286.4,152223744.0,151593779.2,152705433.6,151875584.0,151457792.0,152309760.0,151112908.8,3273953280.0,218877952.0,149950464.0,219100774.4,218908262.4,218818969.6,219031142.4,219201536.0,218390528.0,151706009.6,150880256.0,218480640.0,219115520.0,219828224.0,218619904.0,219148288.0
2017-07-03 16:15:00,152358912.0,219131904.0,219536588.8,219745484.8,149655552.0,149602304.0,219461222.4,218505216.0,218275840.0,152227840.0,151596236.8,152707072.0,151879680.0,151457792.0,152309760.0,151112908.8,3273957376.0,218877952.0,149954560.0,219107328.0,218909900.8,218819788.8,219033600.0,219201536.0,218394624.0,151707648.0,150886809.6,218488832.0,219115520.0,219828224.0,218620723.2,219148288.0
2017-07-03 16:20:00,152363008.0,219140096.0,219545600.0,219750400.0,149659648.0,149611315.2,219467776.0,218509312.0,218279936.0,152231936.0,151601152.0,152711168.0,151887052.8,151461888.0,152313856.0,151117824.0,3273965568.0,218886144.0,149958656.0,219113881.6,218913996.8,218828800.0,219037696.0,219205632.0,218397900.8,151711744.0,150892544.0,218492928.0,219119616.0,219832320.0,218628096.0,219152384.0
2017-07-03 16:25:00,152361369.6,219136000.0,219545600.0,219751219.2,149659648.0,149614592.0,219467776.0,218509312.0,218279936.0,152231936.0,151601152.0,152711168.0,151887872.0,151461888.0,152314675.2,151117004.8,3273966387.2,218887782.4,149957017.6,219117158.4,218914816.0,218828800.0,219037696.0,219205632.0,218398720.0,151711744.0,150892544.0,218496204.8,219119616.0,219833958.4,218629734.4,219154022.4
2017-07-03 16:30:00,152383488.0,219145830.4,219557888.0,219762688.0,149680128.0,149630976.0,219475968.0,218521600.0,218292224.0,152248320.0,151609344.0,152723456.0,151896064.0,151482368.0,152330240.0,151132569.6,3273988505.6,218898432.0,149965209.6,219126169.6,218927104.0,218845184.0,219049984.0,219226112.0,218411008.0,151728128.0,150900736.0,218509312.0,219131904.0,219852800.0,218644480.0,219168768.0
2017-07-03 16:35:00,152383488.0,219141734.4,219557888.0,219762688.0,149680947.2,149630976.0,219475968.0,218521600.0,218292224.0,152248320.0,151609344.0,152723456.0,151896064.0,151482368.0,152330240.0,151134208.0,3273993420.8,218898432.0,149965209.6,219126169.6,218927104.0,218845184.0,219049984.0,219226112.0,218411008.0,151728128.0,150900736.0,218509312.0,219131904.0,219852800.0,218644480.0,219171225.6
2017-07-03 16:40:00,152387584.0,219149926.4,219560345.6,219766784.0,149688320.0,149635072.0,219484160.0,218525696.0,218296320.0,152252416.0,151613440.0,152727552.0,151900160.0,151486464.0,152338432.0,151137484.8,3274001612.8,218902528.0,149969305.6,219131904.0,218931200.0,218850918.4,219054080.0,219230208.0,218416742.4,151732224.0,150908928.0,218513408.0,219140096.0,219856076.8,218648576.0,219176960.0
2017-07-03 16:45:00,152387584.0,219152384.0,219561164.8,219766784.0,149688320.0,149635072.0,219488256.0,218525696.0,218296320.0,152252416.0,151613440.0,152727552.0,151900160.0,151486464.0,152338432.0,151137484.8,3274002432.0,218900070.4,149970944.0,219123712.0,218936115.2,218853376.0,219058176.0,219228569.6,218423296.0,151732224.0,150908928.0,218513408.0,219140096.0,219858534.4,218652672.0,219181056.0
2017-07-03 16:50:00,152394956.8,219160576.0,219574272.0,219774156.8,149696512.0,149643264.0,219496448.0,218533888.0,218304512.0,152260608.0,151625728.0,152735744.0,151908352.0,151497932.8,152346624.0,151149772.8,3274014720.0,218905804.8,149979136.0,219142553.6,218947584.0,218861568.0,219066368.0,219238400.0,218431488.0,151740416.0,150917120.0,218521600.0,219156480.0,219869184.0,218660044.8,219189248.0
2017-07-03 16:55:00,152399872.0,219155660.8,219574272.0,219779072.0,149696512.0,149644902.4,219496448.0,218533888.0,218304512.0,152260608.0,151625728.0,152733286.4,151908352.0,151498752.0,152346624.0,151150592.0,3274018816.0,218908262.4,149979136.0,219144192.0,218947584.0,218861568.0,219066368.0,219236761.6,218431488.0,151740416.0,150917120.0,218521600.0,219156480.0,219868364.8,218660864.0,219189248.0
2017-07-03 17:00:00,152400691.2,219164672.0,219578368.0,219787264.0,149700608.0,149654732.8,219500544.0,218544537.6,218315980.8,152272076.8,151633100.8,152743936.0,151920640.0,151502848.0,152354816.0,151156326.4,3274027827.2,218913177.6,149990604.8,219148288.0,218955776.0,218865664.0,219074560.0,219245772.8,218435584.0,151748608.0,150925312.0,218528972.8,219160576.0,219871641.6,218665779.2,219192524.8
2017-07-03 17:05:00,152403968.0,219168768.0,219575910.4,219785625.6,149700608.0,149655552.0,219500544.0,218546176.0,218316800.0,152276992.0,151634739.2,152743936.0,151920640.0,151502848.0,152354816.0,151158784.0,3274031104.0,218914816.0,149991424.0,219146649.6,218955776.0,218865664.0,219074560.0,219245772.8,218435584.0,151750246.4,150925312.0,218529792.0,219160576.0,219873280.0,218669056.0,219193344.0
