,c7223,c7318,c7210,c7219
2017-06-27 01:45:00,24.010000228881836,24.010000228881836,24.059999465942383,24.0560001373291
2017-06-27 01:50:00,24.0,24.0,24.004000091552733,24.02400016784668
2017-06-27 01:55:00,24.01599998474121,24.0,24.013999938964844,24.010000228881836
2017-06-27 02:00:00,24.022000122070313,24.010000228881836,24.010000228881836,24.03200035095215
2017-06-27 02:05:00,24.0,24.0,24.013999938964844,24.013999938964844
2017-06-27 02:10:00,24.00999984741211,24.0,24.0,24.0
2017-06-27 02:15:00,24.013999938964844,24.010000228881836,24.0,24.026000213623046
2017-06-27 02:20:00,24.0,24.0,24.0,24.0
2017-06-27 02:25:00,24.020000076293947,24.0,24.0,24.105999755859376
2017-06-27 02:30:00,24.010000228881836,24.010000228881836,24.026000213623046,24.013999938964844
