,c7315,c7119,c7316,c7321,c7203,c7123,c7104,c6911,c7102,c6917,c7101,c7124,c7344,c6918,c6919,c7120,c7121,c7122,c7109,c7113,c7202,c7319,c7318,c7340,c7341,c7317,c7309,c7103,c7115,c7114,c7116,c7111,c7110,c6907,c7112,c7223,c6924,c6923,c6922,c6921,c6920,c7201,c7320
2017-07-07 22:40:00,17.09400043487549,16.213999557495118,16.956000137329102,16.631999969482422,16.76399955749512,16.638000106811525,15.263999938964844,16.00399990081787,16.813999938964844,16.956000137329102,16.477999877929687,16.662000274658205,11.315999984741211,16.227999877929687,16.604000091552734,16.405999755859376,16.829999732971192,15.886000061035157,16.660000228881835,16.367999839782716,17.27800006866455,17.047999763488768,16.916000175476075,17.19200019836426,16.76200008392334,17.02400016784668,16.956000137329102,17.07399959564209,16.72599983215332,16.78799991607666,16.195999717712404,16.660000228881835,16.5,16.494000053405763,16.54400005340576,17.052000045776367,16.073999977111818,16.226000213623045,15.913999938964844,15.927999877929688,16.17799949645996,16.810000038146974,16.720000076293946
2017-07-07 22:45:00,18.004000091552733,18.004000091552733,18.004000091552733,18.01599998474121,18.004000091552733,18.00800018310547,18.002000045776366,18.07599983215332,17.98599967956543,18.030000305175783,18.006000137329103,18.006000137329103,11.987999725341798,18.03200035095215,18.059999847412108,18.165999603271484,17.98599967956543,17.99200019836426,18.006000137329103,18.045999908447264,18.004000091552733,18.05599937438965,18.004000091552733,18.004000091552733,18.028000259399413,18.02400016784668,18.002000045776366,18.05599937438965,18.05599937438965,18.004000091552733,18.120000457763673,18.01600036621094,18.026000213623046,18.058000564575195,18.00800018310547,18.002000045776366,18.070000457763673,18.11999931335449,18.049999618530272,18.028000259399413,18.00799980163574,17.98599967956543,18.03200035095215
2017-07-07 22:50:00,18.01599998474121,18.0,18.02400016784668,18.0,18.0,18.010000228881836,18.034000396728516,18.002000045776366,17.989999771118164,18.0,18.0,18.0,11.989999771118164,18.010000228881836,18.00800018310547,18.004000091552733,17.989999771118164,18.0,18.0,18.006000137329103,18.0,18.02400016784668,18.0,18.006000137329103,18.0,18.0,18.0,18.049999237060547,18.033999633789062,18.054000091552734,18.03400001525879,18.0,18.0,18.039999771118165,18.0,18.0,18.06599998474121,18.04000015258789,18.0,18.0,18.050000381469726,18.05399971008301,18.11199951171875
2017-07-07 22:55:00,18.047999954223634,18.0,18.0,18.0,18.0,18.0,18.0,18.072000122070314,17.989999771118164,18.0,18.0,18.092000198364257,11.989999771118164,18.0,18.010000228881836,18.0,18.013999938964844,18.0,18.0,18.0,18.0,18.0,18.0,18.047999572753906,18.013999938964844,18.0,18.010000228881836,18.004000091552733,18.0,18.0,18.00800018310547,18.0,18.018000030517577,17.979999923706053,18.0,18.0,18.00800018310547,18.002000045776366,18.0,18.0,18.0,18.0,18.03199996948242
2017-07-07 23:00:00,18.010000228881836,18.01599998474121,18.059999847412108,18.02400016784668,18.010000228881836,18.018000030517577,18.00800018310547,18.0,18.05,18.0,18.01599998474121,18.012000274658202,12.00399990081787,18.020000076293947,18.038000106811523,18.01599998474121,18.0,18.00800018310547,18.013999938964844,18.01599998474121,18.00800018310547,18.010000228881836,18.0,18.057999420166016,18.0,18.010000228881836,18.010000228881836,18.010000228881836,18.020000076293947,18.010000228881836,18.018000030517577,18.013999938964844,18.018000030517577,18.034000396728516,18.018000030517577,18.0,18.0,18.036000061035157,18.020000076293947,18.060000228881837,18.0,18.028000259399413,18.010000228881836
2017-07-07 23:05:00,18.0,18.034000396728516,18.01400032043457,18.068000411987306,18.0,18.0,18.0,18.0,18.006000137329103,18.0,18.0,18.0,12.0,18.02599983215332,18.0,18.0,18.0,18.02400016784668,18.0,18.0,18.0,18.018000030517577,18.0,18.10399971008301,18.0,18.0,18.028000259399413,18.020000076293947,18.002000045776366,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.00800018310547,18.02400016784668,18.0,18.0,18.0,18.018000411987305
2017-07-07 23:10:00,18.0,18.0,18.042000198364256,18.042000198364256,18.0,18.0,18.022000122070313,18.013999938964844,18.0,18.0,18.0,18.010000228881836,12.016000175476075,18.15,18.0,18.0,18.013999938964844,18.0,18.0,18.0,18.0,18.05799980163574,18.0,18.052000045776367,18.0,18.0,18.05599937438965,18.02599983215332,18.0,18.013999938964844,18.0,18.0,18.0,18.0,18.0,18.0,18.013999938964844,18.002000045776366,18.0,18.0,18.0,18.0,18.002000045776366
2017-07-07 23:15:00,18.010000228881836,18.01599998474121,18.010000228881836,18.010000228881836,18.010000228881836,18.018000030517577,18.02400016784668,18.0,18.013999938964844,18.0,18.01599998474121,18.013999938964844,12.002000045776366,18.0560001373291,18.01599998474121,18.01599998474121,18.0,18.039999771118165,18.013999938964844,18.01599998474121,18.026000213623046,18.018000030517577,18.010000228881836,18.010000228881836,18.0,18.010000228881836,18.059999465942383,18.018000030517577,18.03200035095215,18.020000076293947,18.018000030517577,18.013999938964844,18.018000030517577,18.020000076293947,18.018000030517577,18.026000213623046,18.027999877929688,18.020000076293947,18.03199996948242,18.00800018310547,18.0,18.061999893188478,18.010000228881836
2017-07-07 23:20:00,18.006000137329103,18.0,18.0,18.0,18.011999893188477,18.0,18.01400032043457,18.0,18.0,18.12200012207031,18.0,18.0,12.0,18.0,18.0,18.020000076293947,18.020000076293947,18.0,18.006000137329103,18.020000076293947,18.0,18.0,18.0,18.011999893188477,18.0,18.0,18.043999481201173,18.0,18.011999893188477,18.0,18.01599998474121,18.02400016784668,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.020000076293947,18.0
2017-07-07 23:25:00,18.1560001373291,18.00800018310547,18.06999969482422,18.00800018310547,18.01600036621094,18.011999893188477,18.013999938964844,18.018000030517577,18.010000228881836,18.060000228881837,18.062000274658203,18.027999877929688,12.0,18.0,18.0,18.039999771118165,18.05600051879883,18.04000015258789,18.04400062561035,18.004000091552733,18.018000030517577,18.0,18.0,18.034000396728516,18.0,18.0,18.163999938964842,18.050000381469726,18.050000381469726,18.010000228881836,18.060000228881837,18.013999938964844,18.02400016784668,18.0,18.055999755859375,18.0,18.0,18.0,18.013999938964844,18.0,18.0,18.00800018310547,18.0
