,c7315,c7119,c7316,c7321,c7203,c7123,c7104,c6911,c7102,c6917,c7101,c7124,c7344,c6918,c6919,c7120,c7121,c7122,c7109,c7113,c7202,c7319,c7318,c7340,c7341,c7317,c7309,c7103,c7115,c7114,c7116,c7111,c7110,c6907,c7112,c7223,c6924,c6923,c6922,c6921,c6920,c7201,c7320
2017-07-07 22:40:00,56.1438175201416,49.87168464660645,56.322913360595706,54.69691848754883,54.19573822021484,51.817992782592775,37.91937528848648,48.67526206970215,53.43451156616211,52.67323989868164,52.91093635559082,51.25160942077637,35.631318950653075,45.91704349517822,48.21359138488769,50.31218013763428,50.40965452194214,45.49113750457764,49.640428161621095,50.70536804199219,58.98629913330078,56.71240463256836,61.2900993347168,56.03028106689453,53.08760871887207,56.53813362121582,57.4990650177002,48.39543108940124,49.78278217315674,51.815185165405275,50.58184051513672,51.12901840209961,50.292297744750975,47.34282760620117,48.750930595397946,57.59137115478516,48.25027923583984,46.73537330627441,44.815836906433105,46.617561721801756,47.78099937438965,54.790245056152344,56.63743286132812
2017-07-07 22:45:00,63.527095031738284,64.12730560302734,64.67204818725585,64.32098159790038,62.175845336914065,68.39028854370117,68.46486740112304,65.57459564208985,68.83425445556641,66.03783569335937,65.58144912719726,67.99753952026367,44.366844177246094,67.28434906005859,64.32055358886718,65.25896835327148,65.14703521728515,66.3974235534668,64.96922607421875,65.43754043579102,61.27836151123047,63.46987457275391,62.8837776184082,65.07902679443359,64.18400268554687,64.27569122314453,67.15017776489258,65.10213851928711,63.69216613769531,62.72715835571289,64.05219192504883,63.77174758911133,66.00700073242187,63.81880187988281,65.21431274414063,62.239410400390625,65.81243133544922,65.85460662841797,65.39828262329101,64.16322784423828,65.29932098388672,61.46484222412109,68.99347534179688
2017-07-07 22:50:00,62.335392761230466,61.029581451416014,65.21748809814453,61.88851318359375,61.82837905883789,61.391230773925784,63.597982025146486,60.522962188720705,63.81080856323242,60.95106887817383,64.89457321166992,62.79953308105469,41.80693588256836,61.16682662963867,59.628065490722655,62.098270416259766,61.64184722900391,60.1425422668457,60.48363571166992,65.43038330078124,67.2359634399414,62.96725158691406,61.42565231323242,61.68874893188477,61.4370735168457,62.96176452636719,63.17579345703125,62.00658493041992,60.06603317260742,61.49739151000976,61.3337043762207,61.47630004882812,62.260379028320315,60.17884292602539,64.56283950805664,64.73535537719727,62.45116348266602,62.96715393066406,62.19026412963867,59.37631378173828,61.21452865600586,61.35790176391602,62.21747055053711
2017-07-07 22:55:00,59.46800918579102,61.82525482177734,61.737814331054686,64.5413604736328,62.875115966796876,59.52870330810547,63.66945190429688,59.232201385498044,61.35039749145508,60.9654541015625,60.89668655395508,56.47227783203125,39.14222640991211,59.99966888427734,57.4653205871582,61.66576309204102,57.797742462158205,58.633662414550784,59.8592529296875,59.79314346313477,59.20045776367188,56.90062713623047,58.62317733764648,59.434881591796874,58.40314483642578,59.877497863769534,59.60517959594726,58.67586135864258,58.64845962524414,63.782362365722655,60.17962875366211,64.48331451416016,60.694053649902344,59.1675422668457,58.416352081298825,60.94011306762695,61.009648132324216,59.83310394287109,57.9592643737793,58.20630035400391,65.29174346923828,58.06923294067383,62.49026947021484
2017-07-07 23:00:00,66.5535888671875,66.57196731567383,68.30931701660157,67.70252990722656,67.11897125244141,66.74484100341797,66.84536209106446,66.42544021606446,67.24985809326172,68.22033004760742,67.17474899291992,66.20870742797851,45.79678497314453,68.1958854675293,65.56240539550781,72.77099380493163,67.32341537475585,66.26867599487305,66.40066604614258,66.03575973510742,66.38506698608398,70.93246307373047,68.3957275390625,67.7667106628418,67.09985275268555,70.46968460083008,70.80315399169922,67.09662170410157,66.46831436157227,67.83562850952148,69.61700744628907,66.31728057861328,67.0736213684082,65.50669326782227,66.86939239501953,66.61359100341797,66.62088165283203,64.81770401000976,68.67126998901367,64.13078460693359,66.01934432983398,66.23956146240235,68.07357406616211
2017-07-07 23:05:00,59.98259506225586,62.05877151489258,64.09663619995118,59.49870147705078,60.58995742797852,62.545326232910156,65.59282608032227,63.27474746704102,63.79458999633789,60.80494232177735,61.69033966064453,63.017434692382814,41.217630004882814,60.19356231689453,58.22150802612305,60.35126953125,60.96598815917969,62.32695007324219,64.01868057250977,61.75015106201172,60.96465072631836,62.99858169555664,58.41540374755859,61.204969787597655,59.74381790161133,60.13733901977539,65.47579650878906,61.71910400390625,64.81334686279297,59.50877685546875,61.916405487060544,61.020860290527345,61.6986442565918,62.29792785644531,64.2783447265625,63.91191940307617,62.284691619873044,66.1269775390625,65.02336044311524,61.19133682250977,64.7739501953125,59.76210479736328,59.836080932617186
2017-07-07 23:10:00,60.10291213989258,60.565930938720705,63.784759521484375,60.230647277832034,64.35468826293945,59.74574279785156,63.79828720092773,58.47126388549805,63.59398498535156,62.20203628540039,61.720543670654294,62.28488464355469,40.0132080078125,63.82268753051758,59.53076400756836,60.82936477661133,59.19786071777344,59.56018218994141,60.005340576171875,64.62638549804687,53.90645980834961,63.00616607666016,60.134762573242185,60.37950439453125,63.03183135986328,61.27582778930664,62.44333038330078,59.875938415527344,59.55457534790039,59.00585403442383,60.53365783691406,60.61555862426758,60.847146606445314,58.933448791503906,58.6814567565918,63.88432083129883,62.35009841918945,60.05974655151367,59.10431060791016,57.699658203125,59.184889221191405,62.48718948364258,65.68074111938476
2017-07-07 23:15:00,58.74672927856445,65.30231246948242,62.97110824584961,59.0221435546875,58.895623207092285,63.36555862426758,61.18708801269531,56.27571411132813,62.024567413330075,60.39605560302734,60.13150405883789,59.15730972290039,39.50189437866211,59.68110122680664,56.251139068603514,66.20493392944336,58.4404182434082,57.91447448730469,59.66389083862305,59.4199333190918,61.96947708129883,66.29603652954101,60.924197387695315,61.500074768066405,59.09855422973633,59.30477428436279,60.00359878540039,58.59603042602539,56.3158561706543,59.21747589111328,59.234884643554686,65.13816833496094,59.96975555419922,59.35428314208984,57.7108757019043,61.09481964111328,60.15945892333984,59.22963333129883,58.396296691894534,57.86885147094726,59.96516723632813,58.29481582641601,59.37435760498047
2017-07-07 23:20:00,67.06263885498046,66.75591659545898,66.10819549560547,65.67533721923829,65.7913719177246,67.32446975708008,68.98189697265624,71.00198287963867,66.50205154418946,67.07372131347657,67.0567840576172,67.26407241821289,45.373216247558595,67.97138290405273,65.94237899780273,65.73408660888671,66.88582305908203,67.57733535766602,65.450146484375,66.47390823364258,61.25032043457031,66.48274383544921,65.8673210144043,65.13377227783204,65.71681289672851,66.50252761840821,65.40449447631836,67.04370880126953,66.24496459960938,69.16393661499023,66.77710571289063,68.28884506225586,66.84998245239258,65.27428817749023,66.30451049804688,69.39924774169921,66.2987548828125,67.58636703491212,65.16961059570312,68.26665802001953,70.80584716796875,63.38855209350586,67.08363037109375
2017-07-07 23:25:00,57.943993377685544,59.470052337646486,63.5228874206543,62.424993896484374,60.78212432861328,59.754198455810545,64.00248336791992,63.260293579101564,64.0218521118164,61.82195205688477,61.82287445068359,62.05107421875,40.33136138916016,61.729043579101564,59.243408203125,67.31166534423828,59.80670013427734,59.45828552246094,60.44333953857422,60.4386100769043,62.78676147460938,62.300018310546875,59.10699234008789,59.42486343383789,60.73960571289062,60.70083465576172,61.97206573486328,60.24538955688477,56.274200439453125,58.27500991821289,60.48813171386719,57.02156066894531,61.676123046875,63.912008666992186,58.69419784545899,62.106485748291014,58.30292434692383,59.29775543212891,61.07232818603516,56.380951690673825,60.52520904541016,58.93525009155273,59.979531860351564
2017-07-07 23:30:00,60.26845092773438,59.262820434570315,62.80029373168945,58.960839080810544,60.631944274902345,58.68598403930664,62.9817626953125,63.48645935058594,63.491434478759764,60.48793182373047,62.801901245117186,59.76221237182617,38.94867858886719,56.34198837280273,59.27633438110352,66.11614990234375,57.902259063720706,56.11853561401367,57.96353759765625,60.20626373291016,61.72274169921875,59.617417907714845,59.21602325439453,59.001712036132815,56.79063491821289,59.87035293579102,61.19212188720703,59.01776657104492,61.35081558227539,66.16422576904297,59.126094818115234,59.30037307739258,62.85805130004883,58.68008880615234,56.50056533813476,61.11597442626953,59.37095642089844,60.141624450683594,59.07496719360351,56.93240661621094,58.48487091064453,59.46793670654297,59.93338317871094
2017-07-07 23:35:00,65.47212219238281,64.0915412902832,66.5140510559082,64.7343849182129,63.62653350830078,65.35451278686523,66.19943618774414,64.57145080566406,65.79107437133788,70.1691062927246,66.1502700805664,65.66728591918945,44.18493423461914,64.91662292480468,70.00536041259765,66.34253311157227,65.18540649414062,64.95867233276367,73.49692764282227,65.08703384399413,64.28975219726563,65.76935577392578,65.58830261230469,66.70347061157227,65.3642807006836,66.39748687744141,64.57984008789063,64.9967025756836,64.23038253784179,63.08145599365234,70.18361206054688,66.26262054443359,65.64225463867187,67.99110260009766,63.92539672851562,66.81824340820313,64.80770492553711,64.44224395751954,64.27130813598633,63.7622428894043,71.07955703735351,63.87954254150391,65.43024139404297
2017-07-07 23:40:00,63.77469024658203,67.04993896484375,64.62010040283204,62.78040618896485,62.82572364807129,63.75755844116211,65.47355575561524,62.35158004760742,66.00920257568359,62.564291381835936,63.72069549560547,63.9585075378418,42.167291259765626,63.90451889038086,61.97372131347656,62.92509536743164,62.13215637207031,60.63609619140625,62.78179168701172,65.41290893554688,51.41961822509766,63.18625717163086,62.41354827880859,63.549234771728514,64.04043884277344,62.94813842773438,62.38235778808594,62.74564743041992,62.050968933105466,61.34582290649414,62.647824096679685,62.50244293212891,64.20580596923828,62.75592193603516,61.73393859863281,64.67022094726562,63.319688415527345,63.311319732666014,62.157866668701175,62.26308975219727,62.868238830566405,60.733697509765626,63.49522018432617
2017-07-07 23:45:00,59.09932022094726,58.65242385864258,62.132276153564455,60.155924224853514,60.5062759399414,59.14015274047851,63.71527786254883,59.28119125366211,57.473070526123045,61.11791763305664,58.05624618530273,60.51902618408203,40.17171859741211,60.446728515625,58.6334716796875,60.8081413269043,59.46170196533203,64.21890563964844,59.36380462646484,60.377716827392575,62.16055755615234,60.115625,59.741173553466794,59.1762939453125,59.25096435546875,65.98751831054688,59.92231903076172,59.97280349731445,55.720619201660156,60.257554626464845,60.86158676147461,59.96770706176758,60.283565521240234,59.5593620300293,59.37582550048828,62.07009353637695,60.7218994140625,64.36630706787109,65.05535583496093,56.378990936279294,59.67904052734375,59.75668563842773,60.37425842285156
2017-07-07 23:50:00,60.636695098876956,54.62602615356445,60.912751007080075,56.89928665161133,59.032127380371094,56.906158447265625,62.47029190063476,57.0607551574707,61.182054138183595,55.28189125061035,57.82669677734375,57.86283950805664,38.17355499267578,58.098863220214845,58.697740173339845,59.13250198364258,56.97289962768555,58.296044158935544,56.58907699584961,57.53560256958008,59.37398986816406,57.01306915283203,62.48823699951172,62.25175552368164,56.71386947631836,57.519005584716794,58.471778106689456,57.55207443237305,54.844607543945315,59.97019805908203,56.72129135131836,55.87479248046875,58.73067398071289,57.65370178222656,56.285153198242185,61.81481399536133,57.81046142578125,60.05485229492187,56.766824340820314,60.335611724853514,57.46826934814453,56.899861907958986,58.46255645751953
2017-07-07 23:55:00,67.85708541870117,67.58005752563477,68.88550415039063,72.74452896118164,67.08702659606934,72.68784713745117,66.83432540893554,67.66808776855468,72.35616073608398,68.77785949707031,68.01852340698242,67.3706771850586,46.11296463012695,67.63200912475585,66.8017204284668,68.0034080505371,67.44962615966797,64.54729232788085,68.1611083984375,67.51382064819336,66.08171997070312,68.45359497070312,74.43110580444336,70.27766647338868,67.86890182495117,67.23618011474609,66.50364608764649,67.24071426391602,67.32370986938477,67.56709899902344,66.16266098022462,70.60942459106445,67.38259048461914,70.28763351440429,66.29491271972657,66.53943176269532,71.75079040527343,66.47980270385742,71.91681289672852,65.95670623779297,66.0529182434082,66.26573181152344,67.5609848022461
2017-07-08 00:00:00,56.32960891723633,60.58856048583984,62.725042724609374,61.19868621826172,59.88521118164063,59.73771209716797,64.64562301635742,58.03551330566406,59.909217834472656,61.268025970458986,60.573560333251955,64.12005233764648,39.803104400634766,59.956539154052734,57.20207977294922,59.73621368408203,58.82200393676758,61.13461837768555,59.22576370239258,59.91867446899414,60.368090057373045,60.48389511108398,60.86214065551758,59.9517333984375,59.00615463256836,61.88620452880859,67.35231018066406,59.64045639038086,57.146923828125,60.43482208251953,57.684339904785155,64.07171630859375,60.73698348999024,60.42647094726563,59.214299011230466,60.8701171875,58.79005661010742,61.4327507019043,58.97070541381836,57.79244689941406,58.64362335205078,58.03984069824219,60.41149215698242
2017-07-08 00:05:00,62.327552795410156,57.96417007446289,61.72791519165039,57.30354537963867,59.81975326538086,59.931200408935545,63.38694610595703,60.20642318725586,63.484989929199216,63.517843627929686,59.54707717895508,58.857390594482425,39.47752227783203,59.55353012084961,58.37515563964844,64.11767959594727,58.9633171081543,59.86180953979492,61.196240234375,59.5065185546875,61.09731597900391,59.161190032958984,61.60156326293945,58.45050582885742,58.67370834350586,59.486585998535155,63.29573211669922,59.59267883300781,59.22489471435547,58.83483810424805,60.360941314697264,61.8606575012207,60.42657470703125,57.56427154541016,58.36730041503906,63.40194473266602,59.34077682495117,60.6119888305664,58.41971435546875,58.12141723632813,59.951115417480466,58.80312805175781,59.30716247558594
2017-07-08 00:10:00,63.224858093261716,61.57710571289063,64.45423583984375,62.36343231201172,62.935586547851564,61.77718505859375,63.1408935546875,59.45166168212891,64.67394485473633,63.3489387512207,62.76974182128906,62.34965362548828,41.517085266113284,61.297541809082034,58.563680267333986,63.4715072631836,61.653052520751956,60.25427322387695,60.569977569580075,62.75373458862305,64.45399627685546,62.66300735473633,63.36443328857422,66.0570182800293,61.28115615844727,63.670370483398436,61.691436767578125,61.8551383972168,61.50557022094726,62.27100372314453,60.73762969970703,62.891624450683594,62.9180549621582,64.67931671142578,60.61314315795899,64.13213577270508,65.69717102050781,62.60261917114258,62.07823944091797,60.55910110473633,62.10156402587891,61.83728103637695,63.100225830078124
2017-07-08 00:15:00,62.61128540039063,62.87555694580078,64.056396484375,63.01589431762695,58.86463241577148,61.21965637207031,67.3241470336914,63.842455291748045,67.37214965820313,61.617244720458984,62.82151794433594,66.97915420532226,42.54533309936524,63.429446411132815,63.91508560180664,63.864993286132815,62.40871047973633,62.036474609375,61.63726119995117,63.31878509521484,62.44581756591797,62.62710342407227,62.32099990844726,61.11389694213867,62.503780364990234,63.163927459716795,68.33091735839844,62.779431915283205,61.172576904296875,61.821006774902344,65.43207397460938,63.867627716064455,63.79880905151367,62.52333221435547,62.886836242675784,63.35778961181641,63.734188079833984,64.64253768920898,60.92643737792969,62.91107025146484,64.05476989746094,60.58694610595703,62.71702499389649
2017-07-08 00:20:00,61.57422027587891,59.762901306152344,63.665933227539064,60.42328109741211,60.335018920898435,59.767277526855466,64.10751266479492,60.12646713256836,65.04732666015624,62.29184417724609,64.05081710815429,61.49732437133789,40.35791168212891,60.97553482055664,60.75556106567383,58.647422790527344,60.066071319580075,60.187529754638675,60.81173400878906,59.9739128112793,61.50939788818359,59.98213882446289,63.63392562866211,60.29647369384766,59.55979919433594,60.78402481079102,59.61636962890625,60.84843978881836,62.32432098388672,60.55754623413086,60.87730484008789,62.480412292480466,61.560890197753906,62.92676696777344,58.50467376708984,63.99870910644531,61.70756072998047,60.013954162597656,60.24074249267578,57.95149459838867,58.17105255126953,59.52449493408203,61.096317291259766
2017-07-08 00:25:00,57.61158447265625,58.952903747558594,60.15170822143555,56.15197525024414,59.713016510009766,58.03291778564453,63.00800323486328,61.18271942138672,63.21831588745117,62.82161178588867,60.97553176879883,60.32154998779297,38.779212188720706,58.61719512939453,57.2498420715332,60.47398147583008,57.305860900878905,58.331617736816405,57.826968383789065,59.05197982788086,61.18246917724609,58.72643127441406,58.00376968383789,57.3052116394043,57.579348754882815,59.058326721191406,59.30130157470703,58.08892288208008,57.39986724853516,57.28738021850586,59.42293930053711,59.26262512207031,59.13157653808594,58.523291778564456,58.06026000976563,64.4405502319336,58.89395599365234,60.54293975830078,61.13712158203125,55.31595077514648,59.32980499267578,57.83874359130859,58.351524353027344
2017-07-08 00:30:00,64.80653839111328,62.50134506225586,65.41616668701172,64.53509674072265,63.6663314819336,65.64883880615234,64.73682403564453,64.24451751708985,64.5615219116211,65.21057586669922,62.23536224365235,62.4665168762207,43.0709846496582,67.9994728088379,61.81328582763672,68.23508758544922,64.08138732910156,63.22291946411133,65.193212890625,63.12254180908203,62.811544036865236,64.63064498901367,64.04961853027343,64.88557739257813,64.4455467224121,64.64679336547852,70.69282836914063,63.863678741455075,66.35738830566406,63.304638671875,62.54430999755859,62.137596130371094,64.56623916625976,63.807518005371094,62.37900238037109,63.81598129272461,64.63293991088867,64.2670913696289,63.36494674682617,61.771978759765624,64.54139099121093,63.3159065246582,64.91939315795898
2017-07-08 00:35:00,61.94344482421875,66.14266891479492,63.266971588134766,60.58294448852539,59.56254272460937,62.117880249023436,65.06664428710937,61.242514038085936,63.978003692626956,62.30863647460937,62.96874313354492,61.577616119384764,41.09897689819336,62.408076477050784,61.428829956054685,63.77461318969726,60.864373779296876,60.8656120300293,63.44014282226563,63.265262603759766,63.884839630126955,61.08118515014648,61.41421051025391,61.02783279418945,61.37688522338867,65.44334411621094,59.729251861572266,61.61586151123047,59.929934692382815,61.4531494140625,59.08182601928711,67.74537048339843,61.4371337890625,60.568850708007815,60.87805709838867,63.81357345581055,61.90902099609375,62.96699447631836,58.71792907714844,60.569184112548825,61.6588752746582,60.54779739379883,61.93963088989258
2017-07-08 00:40:00,56.078905487060545,57.80579528808594,67.20458145141602,62.8669319152832,58.96587982177734,58.8640754699707,63.19770736694336,57.97321319580078,65.79454956054687,63.34034118652344,58.774390411376956,59.77961654663086,38.79571533203125,59.39584197998047,55.32685470581055,59.425391387939456,57.79646377563476,58.23779830932617,58.524637603759764,58.24507064819336,62.10262680053711,58.8878677368164,58.75714950561523,58.73342742919922,56.80155639648437,58.53764419555664,58.00991516113281,58.338574981689455,56.575627136230466,56.15185012817383,58.8331184387207,57.905924224853514,64.7800422668457,56.971858215332034,57.237788391113284,61.693058013916016,57.14524154663086,59.33858871459961,57.42745819091797,56.208641052246094,57.351889038085936,57.3714599609375,58.61097412109375
2017-07-08 00:45:00,60.275359344482425,59.13727722167969,61.85317153930664,58.70043792724609,62.221588897705075,58.5300796508789,61.753955078125,56.81164321899414,62.648686218261716,59.18868789672852,59.14167251586914,58.31615447998047,38.35894775390625,58.44107208251953,57.70484313964844,60.61641387939453,56.78273468017578,56.6838020324707,56.59818801879883,58.94002990722656,62.27535858154297,57.90846557617188,59.241476440429686,59.85625305175781,57.401773834228514,59.04771347045899,66.99086990356446,57.28174514770508,58.27423629760742,57.13448944091797,60.600537872314455,58.58013076782227,59.71313629150391,61.91089019775391,60.63078155517578,61.820360565185545,57.131066131591794,59.522987365722656,56.59874801635742,56.55809783935547,58.08344268798828,57.1665641784668,60.29288864135742
2017-07-08 00:50:00,63.61103973388672,66.80375366210937,67.04297485351563,66.68565444946289,66.26678924560547,66.77200546264649,68.57817230224609,67.4306854248047,66.9067596435547,68.28288192749024,66.48587265014649,67.1446533203125,45.33253173828125,67.6110855102539,66.07629318237305,66.50758666992188,66.77470626831055,76.94329528808593,66.74167938232422,66.8208740234375,52.67400302886963,66.38345031738281,65.88678207397462,69.87454528808594,66.3506248474121,67.12672348022461,65.57402648925782,67.28161010742187,64.74684371948243,69.49640350341797,66.54067916870117,66.28340454101563,66.55171356201171,66.1812629699707,65.34944076538086,65.41988143920898,68.0178726196289,66.41412658691407,65.65845108032227,66.01810302734376,66.769140625,64.30174865722657,68.9549659729004
2017-07-08 00:55:00,58.948743438720705,58.158392333984374,60.47719116210938,60.07610092163086,60.25395812988281,59.8725082397461,63.06573333740234,58.639252471923825,66.42715988159179,59.13708648681641,60.50729217529297,61.075592041015625,40.024391174316406,60.69445571899414,57.78496475219727,61.49857025146484,59.465241241455075,59.15943603515625,60.06795196533203,59.54823303222656,62.708367919921876,60.61630401611328,60.37764282226563,59.79010925292969,59.3068244934082,60.30649032592773,61.36219100952148,60.075279998779294,58.85889892578125,58.78146820068359,58.783285522460936,60.33982849121094,59.58509750366211,57.62927780151367,59.10623474121094,64.01767349243164,56.34021835327148,59.227149963378906,58.168809509277345,56.61845397949219,59.40745086669922,59.281288146972656,66.16817016601563
