,c7315,c7119,c7316,c7321,c7203,c7123,c7104,c6911,c7102,c6917,c7101,c7124,c7344,c6918,c6919,c7120,c7121,c7122,c7109,c7113,c7202,c7319,c7318,c7340,c7341,c7317,c7309,c7103,c7115,c7114,c7116,c7111,c7110,c6907,c7112,c7223,c6924,c6923,c6922,c6921,c6920,c7201,c7320
2017-07-07 23:30:00,111202304.0,112185344.0,111529984.0,110442086.4,112205824.0,111831449.6,113270784.0,112852172.8,112381952.0,111996928.0,111751168.0,112902144.0,101654528.0,111538176.0,112176332.8,111042560.0,112545792.0,111243264.0,109554073.6,112283648.0,112159129.6,110340505.6,111828992.0,110354432.0,111591424.0,112820224.0,112119808.0,111442329.6,112337715.2,111831449.6,111635660.8,110555136.0,110702592.0,1419360665.6,112441753.6,120295424.0,111688089.6,110161920.0,113278976.0,111045836.8,113056153.6,111971532.8,111587328.0
2017-07-07 23:35:00,111202304.0,112183705.6,111529984.0,110444544.0,112205824.0,111833088.0,113274880.0,112852992.0,112380313.6,111996928.0,111751168.0,112902144.0,101652889.6,111538176.0,112177152.0,111042560.0,112545792.0,111247360.0,109555712.0,112283648.0,112157491.2,110394572.8,111827353.6,110352793.6,111591424.0,112820224.0,112119808.0,111443968.0,112340992.0,111831449.6,111632384.0,110555136.0,110700953.6,1723625472.0,112443392.0,120295424.0,111689728.0,110161920.0,113278976.0,111045836.8,113057792.0,111972352.0,111591424.0
2017-07-07 23:40:00,111202304.0,112193536.0,111534080.0,110448640.0,112209920.0,111842918.4,113278976.0,112857088.0,112386048.0,112026419.2,111754444.8,112914432.0,101666816.0,111542272.0,112181248.0,111046656.0,112558080.0,111253913.6,109559808.0,112287744.0,112164864.0,110612480.0,111837184.0,110358528.0,111629107.2,112832512.0,112123904.0,111448064.0,112359833.6,111838822.4,111641395.2,110563328.0,110703411.2,1723636940.8,112447488.0,120301158.4,111692185.6,110166016.0,113283072.0,111059763.2,113064345.6,111976448.0,111592243.2
2017-07-07 23:45:00,111203123.2,112193536.0,111532441.6,110448640.0,115449036.8,111843737.6,113278976.0,112865280.0,112386048.0,112640000.0,111755264.0,112916889.6,101670912.0,111536537.6,112178790.4,111046656.0,112558080.0,111255552.0,109559808.0,112287744.0,112164864.0,110612480.0,111837184.0,110358528.0,112242688.0,112832512.0,112123904.0,111446425.6,112360652.8,111991193.6,111637299.2,110563328.0,110706688.0,1723641856.0,112447488.0,120303616.0,111705292.8,110166016.0,113283072.0,111061401.6,113065984.0,111974809.6,111595520.0
2017-07-07 23:50:00,119781785.6,112214016.0,120147968.0,119013376.0,120320000.0,111857664.0,113299456.0,112877568.0,112402432.0,112652288.0,111765913.6,112930816.0,108318720.0,111538995.2,112191897.6,111050752.0,112568729.6,111262105.6,109572096.0,112300032.0,112177152.0,118843801.6,111849472.0,118906880.0,112254976.0,121028608.0,120584601.6,111460352.0,112366387.2,112490086.4,111644672.0,110578892.8,110710784.0,2148023500.8,112459776.0,120307712.0,111716761.6,110178304.0,113295360.0,111066316.8,113086464.0,111995289.6,119799808.0
2017-07-07 23:55:00,119785881.6,112214016.0,120147968.0,119013376.0,120320000.0,111857664.0,113298636.8,112876748.8,112402432.0,112650649.6,111767552.0,112930816.0,109977600.0,111537356.8,112193536.0,111050752.0,112567091.2,111263744.0,109572096.0,112300032.0,112177152.0,118845440.0,111849472.0,118906880.0,112254976.0,121026969.6,120586240.0,111457894.4,112370483.2,112490905.6,111644672.0,110579712.0,110710784.0,2473293414.4,112459776.0,120304435.2,111718400.0,110175027.2,113295360.0,111071232.0,113086464.0,111996928.0,119798988.8
2017-07-08 00:00:00,119794073.6,113872896.0,120154521.6,119021568.0,120332288.0,113504256.0,113319936.0,112885760.0,114052300.8,112660480.0,113451827.2,114577408.0,109985792.0,111557836.8,112205824.0,112709632.0,114225971.2,111270297.6,111295692.8,113946624.0,112184524.8,118856908.8,112140288.0,118918348.8,112263168.0,121036800.0,120596070.4,113148723.2,113909760.0,112508108.8,113296179.2,112301670.4,112362291.2,2473313894.4,114112102.4,120317542.4,111734784.0,110185676.8,113315840.0,111076966.4,113094656.0,112008396.8,119816192.0
2017-07-08 00:05:00,119795712.0,120426496.0,120156160.0,119021568.0,120332288.0,120066048.0,121511936.0,112885760.0,120606720.0,112658841.6,120143872.0,121131827.2,109984153.6,111558656.0,112205824.0,119279616.0,120781209.6,119462297.6,118140928.0,120500224.0,112187801.6,118857728.0,112500736.0,118918348.8,112261529.6,121036800.0,120598528.0,119859609.6,120013619.2,112507289.6,119857152.0,119144448.0,118921625.6,2473319628.8,120666521.6,120320000.0,111733964.8,110190592.0,113315840.0,111078604.8,113094656.0,112009216.0,119816192.0
2017-07-08 00:10:00,119798988.8,120430592.0,120160256.0,119025664.0,120336384.0,120070144.0,121516032.0,112889856.0,120610816.0,112662937.6,120146329.6,121137561.6,109993984.0,111561932.8,112214016.0,119283712.0,120785305.6,119467212.8,118145024.0,120504320.0,112197632.0,118861824.0,112503193.6,118920806.4,112267264.0,121040896.0,120602624.0,119865344.0,120017715.2,112513024.0,119859609.6,119148544.0,118925721.6,2870346547.2,120672256.0,120336384.0,111738880.0,110186496.0,113324032.0,111082700.8,113102848.0,112017408.0,119820288.0
2017-07-08 00:15:00,119801446.4,120428953.6,120160256.0,119029760.0,120336384.0,120070144.0,121516032.0,112889856.0,120610816.0,112664576.0,120144691.2,121138380.8,109993984.0,111562752.0,112214016.0,119286169.6,120787763.2,119468032.0,118145024.0,120504320.0,112194355.2,118861824.0,112498278.4,118923264.0,112263987.2,121044992.0,120602624.0,119865344.0,120020172.8,112513024.0,119861248.0,119147724.8,118927360.0,2866362777.6,120672256.0,120832000.0,111737241.6,110190592.0,113324032.0,111085977.6,113101209.6,112015769.6,119820288.0
2017-07-08 00:20:00,119812096.0,120438784.0,120167628.8,119037952.0,120348672.0,120078336.0,121522585.6,112898048.0,120619008.0,112675225.6,120154521.6,121146572.8,110002176.0,111573401.6,112220569.6,119300096.0,120799232.0,119474585.6,118153216.0,120514969.6,112199270.4,118870016.0,112507289.6,118933913.6,112275456.0,121057280.0,120610816.0,119873536.0,120031641.6,112525312.0,119873536.0,119156736.0,118938009.6,2866376704.0,120680448.0,120840192.0,111747072.0,110198784.0,113332224.0,111098265.6,113111040.0,112025600.0,119828480.0
2017-07-08 00:25:00,119812096.0,120443699.2,120168448.0,119039590.4,120348672.0,120079974.4,121525043.2,112898048.0,120619008.0,112680140.8,120156160.0,121149030.4,110002176.0,111578316.8,112222208.0,119300096.0,120800870.4,119476224.0,118153216.0,120518246.4,112203366.4,118870016.0,112511385.6,118933094.4,112277094.4,121057280.0,120610816.0,119874355.2,120039014.4,112525312.0,119871897.6,119156736.0,118941286.4,3053124812.8,120680448.0,120840192.0,111744614.4,110202880.0,113332224.0,111099084.8,113112678.4,112025600.0,119828480.0
2017-07-08 00:30:00,119816192.0,120451072.0,120176640.0,119054336.0,120352768.0,120090624.0,121532416.0,112910336.0,120621465.6,112689152.0,120164352.0,121159680.0,110018560.0,111585689.6,112226304.0,119308288.0,120807424.0,119486054.4,118165504.0,120534630.4,112206643.2,118878208.0,112521216.0,118946201.6,112287744.0,121061376.0,120614912.0,119885824.0,120046387.2,112533504.0,119877632.0,119161651.2,118947840.0,3782441369.6,120687001.6,120844288.0,111759360.0,110212710.4,113340416.0,111104000.0,113122508.8,112031334.4,119832576.0
2017-07-08 00:35:00,119816192.0,120451072.0,120175001.6,119054336.0,120352768.0,120088985.6,121532416.0,112907059.2,120621465.6,112689152.0,120168448.0,121158041.6,110018560.0,111587328.0,112226304.0,119308288.0,120807424.0,119488512.0,118165504.0,120537088.0,112210739.2,118876569.6,112521216.0,118950297.6,112287744.0,121063014.4,120614912.0,119884185.6,120043929.6,112533504.0,119877632.0,119164928.0,118942924.8,3616500940.8,120688640.0,120844288.0,111759360.0,110215168.0,113340416.0,111103180.8,113123328.0,112033792.0,119832576.0
2017-07-08 00:40:00,119824384.0,120453529.6,120184832.0,119056793.6,120357683.2,120091443.2,121538150.4,112914432.0,120631296.0,112693248.0,120170905.6,121162137.6,110022656.0,111588147.2,112234496.0,119312384.0,120811520.0,119491788.8,118169600.0,120541184.0,112213196.8,118880665.6,112526131.2,118954393.6,112291840.0,121069568.0,120623104.0,119889920.0,120057856.0,112537600.0,119880089.6,119169024.0,118949478.4,3616509952.0,120692736.0,120846745.6,111760998.4,110223360.0,113344512.0,111106457.6,113127424.0,112036249.6,119840768.0
2017-07-08 00:45:00,119824384.0,120455168.0,120184832.0,119058432.0,120365056.0,120089804.8,121544704.0,112914432.0,120635392.0,112693248.0,120172544.0,121163776.0,110022656.0,111589785.6,112234496.0,119312384.0,120811520.0,119492608.0,118173696.0,120541184.0,112220569.6,118880665.6,112527769.6,118956032.0,112291840.0,121069568.0,120621465.6,119894016.0,120062771.2,112537600.0,119881728.0,119169024.0,118949478.4,3888828416.0,120696832.0,120846745.6,111763456.0,110223360.0,113344512.0,111108096.0,113125785.6,112037888.0,119848960.0
2017-07-08 00:50:00,119832576.0,120463360.0,120193024.0,119066624.0,120373248.0,120097996.8,121549619.2,112922624.0,120641945.6,112701440.0,120180736.0,121171968.0,110027571.2,111599616.0,112242688.0,119320576.0,120819712.0,119497523.2,118181888.0,120549376.0,112228761.6,118888857.6,112541696.0,118964224.0,112300032.0,121077760.0,120629657.6,119900569.6,120066867.2,112545792.0,119894016.0,119181312.0,118956851.2,4009839820.8,120701747.2,120856576.0,111771648.0,110229913.6,113352704.0,111113011.2,113135616.0,112050176.0,119857152.0
2017-07-08 00:55:00,119830937.6,120461721.6,120193024.0,119066624.0,120369971.2,120096358.4,121549619.2,112920985.6,120643584.0,112701440.0,120180736.0,121171968.0,110027571.2,111596339.2,112241049.6,119320576.0,120819712.0,119500800.0,118181888.0,120549376.0,112227123.2,118890496.0,112541696.0,118962585.6,112300032.0,121077760.0,120631296.0,119902208.0,120075059.2,112545792.0,119894016.0,119181312.0,118960128.0,4009842278.4,120703385.6,120854937.6,111770828.8,110231552.0,113352704.0,111115468.8,113135616.0,112050176.0,119857152.0
2017-07-08 01:00:00,119839948.8,120471552.0,120197120.0,119073996.8,120388812.8,120101273.6,121555353.6,112926720.0,120647680.0,115990528.0,120188928.0,121176064.0,110039040.0,111602892.8,112263168.0,119324672.0,120827084.8,119508992.0,118190080.0,120556748.8,112236134.4,118898688.0,112545792.0,118972416.0,115581747.2,121088409.6,120639488.0,119909580.8,120087347.2,112553984.0,119913676.8,119185408.0,118968320.0,4009861120.0,120713216.0,120868044.8,111771648.0,110235648.0,113360076.8,111122022.4,113143808.0,112058368.0,119861248.0
2017-07-08 01:05:00,119840768.0,120471552.0,121372672.0,119074816.0,120389632.0,120101273.6,121556992.0,112926720.0,120647680.0,120905728.0,123453440.0,121176064.0,110039040.0,111604531.2,112263168.0,119324672.0,120827904.0,119513088.0,118188441.6,120557568.0,112236953.6,118901145.6,120737792.0,118972416.0,120498585.6,121090048.0,120639488.0,119908761.6,120090624.0,112553984.0,119912857.6,123536998.4,118968320.0,4956423782.4,120713216.0,120868864.0,111775744.0,110235648.0,113360896.0,111124480.0,113143808.0,112058368.0,119861248.0
2017-07-08 01:10:00,119848960.0,120479744.0,126074880.0,119083008.0,120397824.0,120112742.4,127003852.8,112933273.6,120654233.6,120914739.2,125639065.6,121187532.8,110048051.2,111620096.0,112269721.6,119345152.0,125204070.4,119519641.6,118198272.0,120565760.0,112241049.6,118910976.0,120745984.0,118977331.2,120508416.0,121098240.0,120647680.0,119916953.6,120102092.8,112560537.6,122106675.2,124630630.4,118974054.4,4760529305.6,120721408.0,120875417.6,111782297.6,115693158.4,113369088.0,111135948.8,113152000.0,112066560.0,119869440.0
2017-07-08 01:15:00,119847321.6,120479744.0,126074880.0,119081369.6,120400281.6,120115200.0,127033344.0,121094144.0,120655872.0,120916377.6,125639884.8,121185075.2,115834880.0,119783424.0,120428953.6,119345152.0,126296064.0,119521280.0,118198272.0,120565760.0,112241868.8,118909337.6,120745984.0,118980608.0,120508416.0,121098240.0,126726144.0,119918592.0,123399372.8,123384627.2,125381017.6,124633088.0,118971596.8,4768627097.6,120721408.0,120875417.6,125419520.0,124030976.0,121528320.0,119314841.6,124579840.0,112067379.2,119869440.0
2017-07-08 01:20:00,119850598.4,120483840.0,126078976.0,119087104.0,123663155.2,120123392.0,127037440.0,126550016.0,120659968.0,120923750.4,125643161.6,121188352.0,115838976.0,119787520.0,125890560.0,119349248.0,126304256.0,119524556.8,118202368.0,120573952.0,112245964.8,122415513.6,120748441.6,118988800.0,120514969.6,121102336.0,126730240.0,119922688.0,125607936.0,126214144.0,125386752.0,124637184.0,118977331.2,4908895436.8,120725504.0,120877875.2,125423616.0,124039168.0,121532416.0,119320576.0,126763008.0,112074752.0,125874176.0
