,c6643,c6947
2017-06-29 20:40:00,978250137.6,942284800.0
2017-06-29 20:45:00,978495897.6,942288896.0
2017-06-29 20:50:00,978508185.6,942594457.6
2017-06-29 20:55:00,978697420.8,942669824.0
2017-06-29 21:00:00,978963660.8,942678016.0
2017-06-29 21:05:00,979184844.8,942720614.4
2017-06-29 21:10:00,979327385.6,942895104.0
2017-06-29 21:15:00,979572326.4,942895104.0
2017-06-29 21:20:00,979827097.6,942898380.8
2017-06-29 21:25:00,1034061414.4,943080243.2
2017-06-29 21:30:00,980470169.6,943213772.8
2017-06-29 21:35:00,980721664.0,943215411.2
2017-06-29 21:40:00,980974796.8,943221964.8
2017-06-29 21:45:00,981356544.0,943399731.2
2017-06-29 21:50:00,981933260.8,943749529.6
2017-06-29 21:55:00,982616473.6,944189440.0
2017-06-29 22:00:00,982874521.6,944201728.0
2017-06-29 22:05:00,983247257.6,944107520.0
2017-06-29 22:10:00,983490560.0,944111616.0
2017-06-29 22:15:00,983728128.0,944111616.0
2017-06-29 22:20:00,983985356.8,944085401.6
2017-06-29 22:25:00,984258150.4,943931392.0
2017-06-29 22:30:00,984502272.0,943935488.0
2017-06-29 22:35:00,984738201.6,943939584.0
2017-06-29 22:40:00,984982323.2,943905177.6
2017-06-29 22:45:00,985199411.2,943841280.0
2017-06-29 22:50:00,985436160.0,943845376.0
2017-06-29 22:55:00,985676185.6,943845376.0
2017-06-29 23:00:00,985933414.4,943878963.2
2017-06-29 23:05:00,986193920.0,943924838.4
2017-06-29 23:10:00,986444595.2,943939584.0
2017-06-29 23:15:00,986679705.6,943938764.8
2017-06-29 23:20:00,986993459.2,943921561.6
2017-06-29 23:25:00,987282636.8,943905996.8
2017-06-29 23:30:00,987534950.4,943915008.0
2017-06-29 23:35:00,987777433.6,943913369.6
2017-06-29 23:40:00,988029747.2,943621734.4
2017-06-29 23:45:00,988273868.8,943550464.0
2017-06-29 23:50:00,988521267.2,943554560.0
2017-06-29 23:55:00,988770304.0,943554560.0
2017-06-30 00:00:00,988868608.0,943205580.8
2017-06-30 00:05:00,989119283.2,943206400.0
2017-06-30 00:10:00,989375692.8,943212953.6
2017-06-30 00:15:00,989618176.0,943093350.4
