,c6643,c6947
2017-06-28 20:30:00,23.903999710083006,24.0
2017-06-28 20:35:00,24.0379997253418,24.010000228881836
2017-06-28 20:40:00,23.99200019836426,24.0
2017-06-28 20:45:00,24.038000106811523,24.050000381469726
2017-06-28 20:50:00,24.036000442504882,24.052000045776367
2017-06-28 20:55:00,24.030000305175783,24.027999877929688
2017-06-28 21:00:00,24.043999862670898,24.05800018310547
2017-06-28 21:05:00,23.99000015258789,24.00800018310547
2017-06-28 21:10:00,24.022000122070313,24.043999862670898
2017-06-28 21:15:00,24.020000076293947,24.04400062561035
2017-06-28 21:20:00,24.020000076293947,24.013999938964844
2017-06-28 21:25:00,24.04199981689453,24.010000228881836
2017-06-28 21:30:00,23.993999862670897,24.04000015258789
2017-06-28 21:35:00,24.01599998474121,24.018000030517577
2017-06-28 21:40:00,24.0,24.002000045776366
2017-06-28 21:45:00,24.010000228881836,24.030000305175783
2017-06-28 21:50:00,24.022000122070313,24.013999938964844
2017-06-28 21:55:00,24.002000045776366,24.006000137329103
2017-06-28 22:00:00,24.03200035095215,24.04199981689453
2017-06-28 22:05:00,23.98599967956543,24.019999694824218
2017-06-28 22:10:00,23.997999954223634,24.004000091552733
2017-06-28 22:15:00,24.002000045776366,24.030000305175783
2017-06-28 22:20:00,24.0,24.0
2017-06-28 22:25:00,24.03599967956543,24.0
2017-06-28 22:30:00,24.02400016784668,24.020000076293947
2017-06-28 22:35:00,24.0,24.0
2017-06-28 22:40:00,24.022000122070313,24.0
2017-06-28 22:45:00,24.020000076293947,24.020000076293947
2017-06-28 22:50:00,24.0,24.01400032043457
2017-06-28 22:55:00,24.0,24.049999237060547
2017-06-28 23:00:00,24.0,24.06999969482422
2017-06-28 23:05:00,24.013999938964844,24.049999237060547
2017-06-28 23:10:00,24.003999710083008,24.049999237060547
2017-06-28 23:15:00,24.018000030517577,24.066000366210936
2017-06-28 23:20:00,24.0,24.0
2017-06-28 23:25:00,24.0,24.0
2017-06-28 23:30:00,24.028000259399413,24.020000076293947
2017-06-28 23:35:00,24.0,24.036000061035157
2017-06-28 23:40:00,24.030000305175783,23.860000228881837
2017-06-28 23:45:00,24.039999771118165,24.022000122070313
2017-06-28 23:50:00,24.0,24.0
2017-06-28 23:55:00,24.010000228881836,24.01599998474121
2017-06-29 00:00:00,24.018000030517577,24.14800033569336
2017-06-29 00:05:00,24.018000030517577,24.01600036621094
2017-06-29 00:10:00,24.002000045776366,24.0
2017-06-29 00:15:00,24.08000030517578,24.028000259399413
2017-06-29 00:20:00,24.018000030517577,24.006000137329103
2017-06-29 00:25:00,24.0,24.010000228881836
2017-06-29 00:30:00,24.028000259399413,24.028000259399413
2017-06-29 00:35:00,24.0,24.047999954223634
2017-06-29 00:40:00,24.0560001373291,24.08599967956543
2017-06-29 00:45:00,24.03800048828125,24.02400016784668
2017-06-29 00:50:00,24.06999969482422,24.0
2017-06-29 00:55:00,23.756000137329103,23.897999954223632
2017-06-29 01:00:00,24.173999786376953,24.09800033569336
2017-06-29 01:05:00,24.07599983215332,24.010000228881836
2017-06-29 01:10:00,24.018000411987305,24.04000015258789
2017-06-29 01:15:00,24.020000076293947,24.05800018310547
2017-06-29 01:20:00,24.013999938964844,24.0
2017-06-29 01:25:00,24.0,24.0
2017-06-29 01:30:00,24.020000076293947,24.020000076293947
2017-06-29 01:35:00,24.0,24.020000076293947
2017-06-29 01:40:00,24.039999771118165,24.0
2017-06-29 01:45:00,24.020000076293947,24.020000076293947
2017-06-29 01:50:00,24.0,24.0
2017-06-29 01:55:00,23.98599967956543,24.0
2017-06-29 02:00:00,24.018000030517577,24.020000076293947
2017-06-29 02:05:00,24.0,24.0
2017-06-29 02:10:00,24.01599998474121,24.0
2017-06-29 02:15:00,24.020000076293947,24.0
2017-06-29 02:20:00,24.0,24.027999877929688
2017-06-29 02:25:00,24.0,24.03800048828125
2017-06-29 02:30:00,24.03200035095215,24.0
2017-06-29 02:35:00,24.020000076293947,24.0
2017-06-29 02:40:00,24.013999938964844,24.0
2017-06-29 02:45:00,24.026000213623046,24.0
2017-06-29 02:50:00,24.0,24.0
2017-06-29 02:55:00,24.070000076293944,24.0
2017-06-29 03:00:00,24.059999847412108,24.0
2017-06-29 03:05:00,24.00800018310547,24.027999877929688
2017-06-29 03:10:00,23.98400001525879,24.006000137329103
2017-06-29 03:15:00,24.0560001373291,24.0
2017-06-29 03:20:00,24.013999938964844,24.038000106811523
2017-06-29 03:25:00,24.020000076293947,24.006000137329103
2017-06-29 03:30:00,24.0,24.046000289916993
2017-06-29 03:35:00,24.020000076293947,24.018000411987305
2017-06-29 03:40:00,24.00800018310547,24.0
2017-06-29 03:45:00,24.039999771118165,24.049999618530272
2017-06-29 03:50:00,24.01600036621094,24.004000091552733
2017-06-29 03:55:00,24.034000396728516,24.010000228881836
2017-06-29 04:00:00,24.00800018310547,24.013999938964844
2017-06-29 04:05:00,24.020000076293947,24.010000228881836
2017-06-29 04:10:00,24.00800018310547,24.0
2017-06-29 04:15:00,24.020000076293947,24.030000305175783
2017-06-29 04:20:00,23.997999954223634,24.0
2017-06-29 04:25:00,24.01599998474121,24.0
2017-06-29 04:30:00,24.019999694824218,24.052000045776367
2017-06-29 04:35:00,24.004000091552733,24.00800018310547
2017-06-29 04:40:00,24.028000259399413,24.0
2017-06-29 04:45:00,24.020000076293947,24.020000076293947
2017-06-29 04:50:00,24.00800018310547,24.010000228881836
2017-06-29 04:55:00,24.0,24.0
2017-06-29 05:00:00,24.0,24.039999771118165
2017-06-29 05:05:00,24.0,24.0
