,c7223,c7318,c7210,c7219
2017-06-26 19:50:00,0.8306658387184143,0.8526507019996643,1.1105840444564818,0.7168731153011322
2017-06-26 19:55:00,0.7451759338378906,0.7342436790466309,1.03294335603714,0.6274250328540802
2017-06-26 20:00:00,0.8639126896858216,0.8080141723155976,1.1106248259544373,0.7909399330615997
2017-06-26 20:05:00,0.9374595701694488,0.8840137898921967,1.1123244047164917,0.8500679433345795
2017-06-26 20:10:00,0.6990987300872803,0.6852076470851898,0.9924968600273132,0.5011768877506256
2017-06-26 20:15:00,0.9060564756393432,0.9136500000953675,1.1741961598396302,0.7616020143032074
2017-06-26 20:20:00,0.7459441125392914,0.7321151077747345,1.019625461101532,0.6269665062427521
2017-06-26 20:25:00,1.0086726725101471,0.7453986883163453,1.11820228099823,0.6873531877994538
2017-06-26 20:30:00,0.9147513508796692,0.8360560417175293,1.1273189783096313,0.6639474272727967
2017-06-26 20:35:00,0.7603845059871673,0.7012515306472779,1.1230347156524658,0.6674935281276703
2017-06-26 20:40:00,0.8640348315238953,0.9256383955478669,1.207225215435028,0.8143286049365998
2017-06-26 20:45:00,0.7894055485725403,0.76745885014534,1.036082398891449,0.6716933190822602
2017-06-26 20:50:00,0.8368356347084045,0.8243523836135864,1.1468039393424987,0.7717241704463959
2017-06-26 20:55:00,0.8063145697116851,0.7294391810894012,1.0350716948509215,0.6700386583805085
2017-06-26 21:00:00,0.9600224792957306,0.8380866944789886,1.1854424595832824,0.8175053358078003
2017-06-26 21:05:00,0.9634938716888428,0.9097185909748078,1.1931457757949828,0.8688279926776886
2017-06-26 21:10:00,0.7724569618701935,0.6784487187862396,1.1977948307991029,0.6604641795158386
2017-06-26 21:15:00,0.9404106795787811,0.8384302198886872,1.1919241428375245,0.7954672634601593
2017-06-26 21:20:00,0.7368872106075287,0.6873793840408325,1.1173149585723876,0.6663176119327545
2017-06-26 21:25:00,1.038063073158264,0.9138394117355346,1.2120763897895812,0.7964343309402466
2017-06-26 21:30:00,0.9448849618434906,0.7891967833042145,1.2675719261169434,0.8131886482238769
2017-06-26 21:35:00,0.8019394278526306,0.7154049396514892,1.044527041912079,0.6018335461616516
2017-06-26 21:40:00,0.8864335656166077,0.9223664999008179,1.2649081945419312,0.8101161837577819
2017-06-26 21:45:00,0.808882224559784,0.731875729560852,1.0956265926361084,0.7005750298500061
2017-06-26 21:50:00,0.6918796122074127,0.6181150555610657,0.7882450103759766,0.5587364435195923
2017-06-26 21:55:00,0.5418871641159058,0.4805922985076904,0.42055855989456176,0.49257457852363584
2017-06-26 22:00:00,0.525553035736084,0.48567570447921754,0.4332032918930054,0.4981965124607086
2017-06-26 22:05:00,0.5259889125823974,0.4768769919872284,0.42464423179626465,0.4828017234802246
2017-06-26 22:10:00,0.5231731176376343,0.47253825664520266,0.42871116995811465,0.4870345950126648
2017-06-26 22:15:00,0.519585108757019,0.4957625448703766,0.42744225859642027,0.5033679306507111
2017-06-26 22:20:00,0.5345194935798645,0.4845135688781738,0.42778754234313965,0.48834949135780337
2017-06-26 22:25:00,0.5127442002296447,0.4746342718601227,0.4286014974117279,0.47692273259162904
2017-06-26 22:30:00,0.506810599565506,0.47306674122810366,0.4267047464847565,0.489760559797287
2017-06-26 22:35:00,0.5068548142910003,0.4672491729259491,0.4277597010135651,0.5226219832897187
2017-06-26 22:40:00,0.5056626439094544,0.47805367708206176,0.42755499482154846,0.477994704246521
2017-06-26 22:45:00,0.5179704666137696,0.47135587930679324,0.43989087343215943,0.4935440123081207
2017-06-26 22:50:00,0.5130324780941009,0.4892567455768585,0.4237643599510193,0.4878622472286224
2017-06-26 22:55:00,0.49871411323547366,0.46777673363685607,0.42570223808288576,0.49303274750709536
2017-06-26 23:00:00,0.513229489326477,0.4946182370185852,0.42857444286346436,0.49067539572715757
2017-06-26 23:05:00,0.5040773451328278,0.466488116979599,0.4235063135623932,0.4880875527858734
2017-06-26 23:10:00,0.525430428981781,0.48940427899360656,0.4284396469593048,0.5038268089294433
2017-06-26 23:15:00,0.5018416941165924,0.4776265799999237,0.42146205306053164,0.479818320274353
2017-06-26 23:20:00,0.5801254868507385,0.47729833126068116,0.42051533460617063,0.47853084206581115
2017-06-26 23:25:00,0.5167934000492096,0.47816383838653564,0.42766295075416566,0.48191344141960146
2017-06-26 23:30:00,0.49847079515457154,0.4894965171813965,0.42816762924194335,0.4800615131855011
2017-06-26 23:35:00,0.5121808767318725,0.48391366600990293,0.41830114722251893,0.4842153131961823
2017-06-26 23:40:00,0.5131135225296021,0.47882369756698606,0.41858566403388975,0.4743415355682373
2017-06-26 23:45:00,0.5206910133361816,0.4900967538356781,0.4221242904663086,0.5517590701580047
2017-06-26 23:50:00,0.5099811434745789,0.4803130209445953,0.4267555117607117,0.5196061372756958
2017-06-26 23:55:00,0.5099435031414032,0.48375415802001953,0.4187545716762543,0.4629905164241791
2017-06-27 00:00:00,0.5142189800739289,0.47648223042488097,0.4161958873271942,0.4849656462669373
2017-06-27 00:05:00,0.5060392141342163,0.4871042311191559,0.4215227603912354,0.5016415119171143
2017-06-27 00:10:00,0.5066855072975158,0.4705484390258789,0.4219267964363098,0.5139300584793091
2017-06-27 00:15:00,0.5249078333377838,0.48683406710624694,0.43099968433380126,0.4938569307327271
2017-06-27 00:20:00,0.500237375497818,0.4732446849346161,0.4207637071609497,0.4927802562713623
2017-06-27 00:25:00,0.5030746459960938,0.48196365833282473,0.4221978485584259,0.4704012632369995
2017-06-27 00:30:00,0.503755247592926,0.4732775270938873,0.4239159464836121,0.4794283926486969
2017-06-27 00:35:00,0.5037149429321289,0.5285036563873291,0.4306099832057953,0.49128809571266174
2017-06-27 00:40:00,0.5002811670303344,0.4779883444309235,0.422393661737442,0.47663318514823916
2017-06-27 00:45:00,0.5222167849540711,0.4862579345703125,0.42395365834236143,0.48752970695495607
2017-06-27 00:50:00,0.5138609647750855,0.47785612344741824,0.426913857460022,0.47105900645256044
2017-06-27 00:55:00,0.5114373207092285,0.4814978003501892,0.4227169811725616,0.474521678686142
2017-06-27 01:00:00,0.5193316340446472,0.48565350770950316,0.43383834362030027,0.47999889850616456
2017-06-27 01:05:00,0.5238546133041382,0.4687137007713318,0.42628063559532164,0.48381962180137633
2017-06-27 01:10:00,0.5199273228645325,0.47756463289260864,0.42750131487846377,0.500944846868515
2017-06-27 01:15:00,0.5291979789733887,0.4771329343318939,0.43395514488220216,0.4584089994430542
2017-06-27 01:20:00,0.5280329167842865,0.48388668298721316,0.4334860324859619,0.4693252623081207
2017-06-27 01:25:00,0.5030104219913483,0.4753880321979523,0.42968196868896485,0.4607801616191864
2017-06-27 01:30:00,0.5115408301353455,0.4793564796447754,0.4362654387950897,0.47821520566940307
2017-06-27 01:35:00,0.5218737006187439,0.4741591036319733,0.42332656383514405,0.4985267579555511
2017-06-27 01:40:00,0.5228099346160888,0.4661834478378296,0.4251114010810852,0.4686883270740509
2017-06-27 01:45:00,0.5170792222023011,0.49084402322769166,0.4314654052257538,0.47715038657188413
2017-06-27 01:50:00,0.5189801990985871,0.48048309087753294,0.4271686375141144,0.4818381190299988
2017-06-27 01:55:00,0.5148594319820404,0.5269891679286957,0.4291284799575806,0.48513399362564086
2017-06-27 02:00:00,0.5215559959411621,0.5055108904838562,0.42395750284194944,0.5067867875099182
2017-06-27 02:05:00,0.514784574508667,0.47910079956054685,0.42804837226867676,0.47145389318466185
2017-06-27 02:10:00,0.5203875184059144,0.5033994197845459,0.42227373719215394,0.45908516049385073
2017-06-27 02:15:00,0.5218083381652832,0.5071813881397247,0.4327182352542877,0.48149566650390624
2017-06-27 02:20:00,0.5077792048454285,0.474954092502594,0.4253831446170807,0.47031020522117617
2017-06-27 02:25:00,0.5043339788913727,0.5139805853366852,0.42600170969963075,0.4826854407787323
2017-06-27 02:30:00,0.5042683959007264,0.47695103883743284,0.4284030020236969,0.49785466194152833
2017-06-27 02:35:00,0.5210264027118683,0.4778501570224762,0.4288867235183716,0.46270047426223754
2017-06-27 02:40:00,0.5079515218734741,0.4769825339317322,0.42650538086891177,0.4673270761966705
2017-06-27 02:45:00,0.5246075391769409,0.4748044013977051,0.4323518335819244,0.4712841272354126
2017-06-27 02:50:00,0.5069278359413147,0.5004217147827148,0.4289144515991211,0.45639747381210327
2017-06-27 02:55:00,0.49773300290107725,0.4851948082447052,0.4238409876823425,0.4851597249507904
2017-06-27 03:00:00,0.49114792346954345,0.49616851806640627,0.4179219603538513,0.48013709783554076
