,c6913,c6631,c6630,c6628,c7124,c7120,c7119,c7121,c7122,c7123,c7116
2017-07-15 05:25:00,169705472.0,178356224.0,170231398.4,373517516.8,171192320.0,167523942.4,166862848.0,170156032.0,168914944.0,169922560.0,168025292.8
2017-07-15 05:30:00,169716940.8,178360320.0,170237952.0,373544550.4,171202969.6,167537868.8,166870220.8,170166681.6,168923136.0,169937305.6,168044953.6
2017-07-15 05:35:00,169720217.6,178360320.0,170240409.6,373553561.6,171208704.0,167542784.0,166873497.6,170174873.6,168931328.0,169951232.0,168053964.8
2017-07-15 05:40:00,169739878.4,178371788.8,170254336.0,373577318.4,171216896.0,167555072.0,166885785.6,170184704.0,168939520.0,169967616.0,168078540.8
2017-07-15 05:45:00,169760358.4,178380800.0,170256793.6,373592883.2,171216896.0,167566540.8,166887424.0,170187980.8,168943616.0,169975808.0,168086732.8
2017-07-15 05:50:00,169773465.6,178386534.4,170266624.0,373615820.8,171224268.8,167591936.0,166897254.4,170201907.2,168946892.8,169984000.0,168104755.2
2017-07-15 05:55:00,169780019.2,178401280.0,170270720.0,373628928.0,171225088.0,167600947.2,166908723.2,170208460.8,168947712.0,169984000.0,168117043.2
2017-07-15 06:00:00,169794764.8,178424217.6,170284646.4,373646131.2,171241472.0,167617331.2,166931660.8,170228940.8,168957542.4,170002841.6,168139161.6
2017-07-15 06:05:00,169796403.2,178446336.0,170291200.0,373654323.2,171245568.0,167620608.0,166940672.0,170233856.0,168960000.0,170008576.0,168147353.6
2017-07-15 06:10:00,169816883.2,178458624.0,170303488.0,373672345.6,171257856.0,167628800.0,166955417.6,170242048.0,168968192.0,170020864.0,168162099.2
2017-07-15 06:15:00,169833267.2,178475008.0,170306764.8,373690368.0,171266048.0,167632896.0,166989004.8,170258432.0,168982937.6,170025779.2,168182579.2
2017-07-15 06:20:00,169845555.2,178481561.6,170311680.0,373705113.6,171274240.0,167637811.2,167001292.8,170262528.0,168999321.6,170033152.0,168194048.0
2017-07-15 06:25:00,169848832.0,178488934.4,170315776.0,373712486.4,171274240.0,167646822.4,167007846.4,170264166.4,169005875.2,170037248.0,168200601.6
2017-07-15 06:30:00,169861120.0,178499584.0,170323968.0,373741158.4,171286528.0,167666483.2,167022592.0,170291200.0,169022259.2,170065920.0,168217804.8
2017-07-15 06:35:00,169864396.8,178515968.0,170330521.6,373756723.2,171287347.2,167669760.0,167024230.4,170291200.0,169025536.0,170074931.2,168222720.0
2017-07-15 06:40:00,169879961.6,178532352.0,170336256.0,373771468.8,171294720.0,167677132.8,167034880.0,170295296.0,169028812.8,170092953.6,168227635.2
2017-07-15 06:45:00,169885696.0,178536448.0,170344448.0,373785395.2,171301273.6,167683686.4,167038156.8,170298572.8,169036185.6,170117529.6,168243200.0
2017-07-15 06:50:00,169897984.0,178544640.0,170352640.0,373804236.8,171307008.0,167690240.0,167047168.0,170303488.0,169041100.8,170127360.0,168258764.8
2017-07-15 06:55:00,169908633.6,178544640.0,170356736.0,373810790.4,171307008.0,167692697.6,167057817.6,170318233.6,169041920.0,170135552.0,168278425.6
2017-07-15 07:00:00,169922560.0,178562662.4,170369024.0,373823078.4,171325849.6,167706624.0,167079936.0,170336256.0,169048473.6,170144563.2,168292352.0
2017-07-15 07:05:00,169925836.8,178591334.4,170369843.2,373826355.2,171327488.0,167711539.2,167104512.0,170346905.6,169050112.0,170156032.0,168299724.8
2017-07-15 07:10:00,169932390.4,178601984.0,170378854.4,373837004.8,171331584.0,167718912.0,167120076.8,170367385.6,169061580.8,170166681.6,168310374.4
2017-07-15 07:15:00,169943040.0,178601984.0,170381312.0,373844377.6,171331584.0,167725465.6,167142195.2,170373939.2,169062400.0,170169958.4,168321843.2
2017-07-15 07:20:00,169958604.8,178612633.6,170391142.4,373864038.4,171339776.0,167739392.0,167156940.8,170385408.0,169068953.6,170184704.0,168341504.0
2017-07-15 07:25:00,169959424.0,178615910.4,170393600.0,373874688.0,171339776.0,167739392.0,167157760.0,170388684.8,169073868.8,170191257.6,168345600.0
2017-07-15 07:30:00,169972531.2,178633932.8,170405888.0,373893529.6,171343872.0,167751680.0,167170867.2,170405888.0,169090252.8,170205184.0,168357888.0
2017-07-15 07:35:00,169980723.2,178656870.4,170410803.2,373904998.4,171343872.0,167752499.2,167195443.2,170412441.6,169097625.6,170209280.0,168357888.0
2017-07-15 07:40:00,169989734.4,178683904.0,170418176.0,373914009.6,171352064.0,167759872.0,167214284.8,170426368.0,169104179.2,170220748.8,168376729.6
2017-07-15 07:45:00,169996288.0,178698649.6,170418176.0,373923840.0,171352064.0,167764787.2,167225753.6,170442752.0,169107456.0,170228940.8,168387379.2
2017-07-15 07:50:00,170012672.0,178720768.0,170434560.0,373941043.2,171364352.0,167779532.8,167253606.4,170460774.4,169114009.6,170245324.8,168441446.4
2017-07-15 07:55:00,170019225.6,178720768.0,170437836.8,373945139.2,171367628.8,167783628.8,167260160.0,170467328.0,169115648.0,170247782.4,168448819.2
2017-07-15 08:00:00,170036428.8,178724864.0,170442752.0,401941299.2,171380736.0,167797555.2,167273267.2,170471424.0,169118924.8,170254336.0,168462745.6
2017-07-15 08:05:00,170046259.2,178728960.0,170442752.0,513900544.0,171384832.0,167803289.6,167278182.4,170471424.0,169119744.0,170261708.8,168464384.0
2017-07-15 08:10:00,170057728.0,178737152.0,170450944.0,513922662.4,171393024.0,167813120.0,167299481.6,170479616.0,169126297.6,170270720.0,168480768.0
2017-07-15 08:15:00,170079027.2,178757632.0,170460774.4,513936588.8,171394662.4,167813120.0,167306854.4,170486169.6,169127936.0,170274816.0,168483225.6
2017-07-15 08:20:00,170091315.2,178763366.4,170468966.4,513943961.6,171401216.0,167817216.0,167329792.0,170496000.0,169134489.6,170289561.6,168495513.6
2017-07-15 08:25:00,170097868.8,178769920.0,170485350.4,513949696.0,171401216.0,167820492.8,167331430.4,170498457.6,169136947.2,170292838.4,168506163.2
2017-07-15 08:30:00,170110156.8,178777292.8,170491904.0,513961984.0,171409408.0,167837696.0,167337984.0,170506649.6,169143500.8,170299392.0,168517632.0
2017-07-15 08:35:00,170116710.4,178796134.4,170491904.0,513980006.4,171410227.2,167840153.6,167340441.6,170508288.0,169144320.0,170299392.0,168517632.0
2017-07-15 08:40:00,170131456.0,178810880.0,170506649.6,513991475.2,171425792.0,167849984.0,167356825.6,170521395.2,169150873.6,170307584.0,168531558.4
2017-07-15 08:45:00,170131456.0,178814156.8,170511564.8,513998848.0,171425792.0,167851622.4,167362560.0,170524672.0,169152512.0,170308403.2,168551219.2
2017-07-15 08:50:00,170151116.8,178834636.8,170520576.0,514009497.6,171431526.4,167859814.4,167366656.0,170528768.0,169155788.8,170322329.6,168564326.4
2017-07-15 08:55:00,170164224.0,178839552.0,170520576.0,514016051.2,171433984.0,167863910.4,167368294.4,170528768.0,169161523.2,170323968.0,168569241.6
2017-07-15 09:00:00,170177331.2,178855116.8,170528768.0,514038988.8,171445452.8,167879475.2,167378944.0,170536960.0,169173811.2,170332979.2,168579072.0
2017-07-15 09:05:00,170186342.4,178862489.6,170528768.0,514052915.2,171446272.0,167882752.0,167382220.8,170536960.0,169181184.0,170342809.6,168581529.6
2017-07-15 09:10:00,170196172.8,178868224.0,170532864.0,514066841.6,171450368.0,167889305.6,167387136.0,170549248.0,169187737.6,170348544.0,168591360.0
2017-07-15 09:15:00,170212556.8,178868224.0,170538598.4,514078310.4,171458560.0,167890944.0,167388774.4,170560716.8,169196748.8,170348544.0,168599552.0
2017-07-15 09:20:00,170222387.2,178874777.6,170553344.0,514087321.6,171462656.0,167899136.0,167410892.8,170573824.0,169200844.8,170356736.0,168611020.8
2017-07-15 09:25:00,170230579.2,178876416.0,170553344.0,514099609.6,171464294.4,167908147.2,167421542.4,170582835.2,169201664.0,170358374.4,168619212.8
2017-07-15 09:30:00,170246144.0,178888704.0,170569728.0,514118451.2,171479040.0,167927808.0,167440384.0,170594304.0,169211494.4,170373120.0,168634777.6
2017-07-15 09:35:00,170249420.8,178888704.0,170569728.0,514125824.0,171479040.0,167927808.0,167440384.0,170594304.0,169213952.0,170379673.6,168640512.0
2017-07-15 09:40:00,170254336.0,178892800.0,170577100.8,514134016.0,171486412.8,167931904.0,167444480.0,170598400.0,169217228.8,170393600.0,168646246.4
2017-07-15 09:45:00,170258432.0,178892800.0,170586112.0,514138112.0,171487232.0,167931904.0,167444480.0,170598400.0,169218048.0,170396057.6,168659353.6
2017-07-15 09:50:00,170273996.8,178907545.6,170594304.0,514153676.8,171495424.0,167945830.4,167455948.8,170606592.0,169224601.6,170408345.6,168669184.0
2017-07-15 09:55:00,170278092.8,178917376.0,170594304.0,514157772.8,171495424.0,167952384.0,167456768.0,170611507.2,169226240.0,170410803.2,168673280.0
