,c6913,c6631,c6630,c6628,c7124,c7120,c7119,c7121,c7122,c7123,c7116
2017-07-15 13:00:00,265.5,301.5,324.0,310.5,265.5,279.0,261.0,292.5,288.0,288.0,256.5
2017-07-15 13:05:00,274.5,297.0,310.5,306.0,265.5,288.0,274.5,283.5,274.5,270.0,270.0
2017-07-15 13:10:00,274.5,279.0,297.0,279.0,247.5,256.5,292.5,279.0,274.5,261.0,265.5
2017-07-15 13:15:00,266.4,298.8,302.4,316.8,265.5,292.5,297.0,292.5,274.5,274.5,274.5
2017-07-15 13:20:00,265.5,297.0,310.5,310.5,261.0,279.0,292.5,279.0,274.5,265.5,270.0
2017-07-15 13:25:00,265.5,297.0,310.5,306.0,259.2,273.6,288.0,277.2,291.6,252.0,270.0
2017-07-15 13:30:00,279.0,297.0,310.5,310.5,265.5,279.0,288.0,292.5,274.5,265.5,261.0
2017-07-15 13:35:00,265.5,301.5,324.0,306.0,265.5,297.0,297.0,270.0,279.0,265.5,265.5
2017-07-15 13:40:00,283.5,297.0,324.0,306.0,261.0,283.5,297.0,270.0,283.5,243.0,274.5
2017-07-15 13:45:00,256.5,297.0,297.0,310.5,288.0,279.0,288.0,279.0,265.5,279.0,270.0
2017-07-15 13:50:00,265.5,306.0,310.5,315.0,261.0,274.5,288.0,261.0,288.0,270.0,274.5
2017-07-15 13:55:00,277.2,309.6,302.4,316.8,283.5,274.5,274.5,270.0,279.0,274.5,256.5
2017-07-15 14:00:00,279.0,292.5,324.0,301.5,261.0,274.5,279.0,288.0,292.5,261.0,252.0
2017-07-15 14:05:00,261.0,297.0,310.5,310.5,277.2,288.0,280.8,270.0,280.8,270.0,277.2
2017-07-15 14:10:00,274.5,297.0,310.5,319.5,279.0,270.0,247.5,270.0,270.0,265.5,256.5
2017-07-15 14:15:00,270.0,297.0,319.5,324.0,252.0,274.5,306.0,288.0,288.0,261.0,265.5
