,c6643,c6947
2017-06-29 21:55:00,315.0,297.0
2017-06-29 22:00:00,324.0,297.0
2017-06-29 22:05:00,319.5,288.0
2017-06-29 22:10:00,310.5,292.5
2017-06-29 22:15:00,324.0,297.0
2017-06-29 22:20:00,324.0,301.5
2017-06-29 22:25:00,306.0,298.8
2017-06-29 22:30:00,310.5,288.0
2017-06-29 22:35:00,324.0,283.5
2017-06-29 22:40:00,310.5,283.5
2017-06-29 22:45:00,297.0,292.5
2017-06-29 22:50:00,301.5,288.0
2017-06-29 22:55:00,306.0,270.0
2017-06-29 23:00:00,324.0,270.0
2017-06-29 23:05:00,306.0,288.0
2017-06-29 23:10:00,310.5,297.0
2017-06-29 23:15:00,306.0,306.0
2017-06-29 23:20:00,315.0,279.0
2017-06-29 23:25:00,324.0,279.0
2017-06-29 23:30:00,324.0,301.5
2017-06-29 23:35:00,310.5,298.8
2017-06-29 23:40:00,319.5,301.5
2017-06-29 23:45:00,310.5,288.0
2017-06-29 23:50:00,315.0,306.0
2017-06-29 23:55:00,315.0,292.5
2017-06-30 00:00:00,319.5,301.5
2017-06-30 00:05:00,324.0,276.0
2017-06-30 00:10:00,324.0,288.0
2017-06-30 00:15:00,324.0,297.0
2017-06-30 00:20:00,313.2,283.5
2017-06-30 00:25:00,294.0,297.0
2017-06-30 00:30:00,310.5,292.5
2017-06-30 00:35:00,313.2,292.5
2017-06-30 00:40:00,315.0,291.6
2017-06-30 00:45:00,319.5,297.0
2017-06-30 00:50:00,315.0,297.0
2017-06-30 00:55:00,319.5,270.0
2017-06-30 01:00:00,310.5,297.0
2017-06-30 01:05:00,319.5,297.0
2017-06-30 01:10:00,310.5,283.5
2017-06-30 01:15:00,306.0,283.5
2017-06-30 01:20:00,315.0,288.0
2017-06-30 01:25:00,324.0,288.0
2017-06-30 01:30:00,319.5,292.5
2017-06-30 01:35:00,315.0,300.0
2017-06-30 01:40:00,300.0,297.0
2017-06-30 01:45:00,319.5,297.0
2017-06-30 01:50:00,315.0,283.5
2017-06-30 01:55:00,315.0,297.0
2017-06-30 02:00:00,313.2,283.5
2017-06-30 02:05:00,310.5,291.6
2017-06-30 02:10:00,315.0,292.5
2017-06-30 02:15:00,315.0,301.5
2017-06-30 02:20:00,301.5,297.0
2017-06-30 02:25:00,306.0,292.5
2017-06-30 02:30:00,306.0,301.5
2017-06-30 02:35:00,301.5,301.5
2017-06-30 02:40:00,306.0,300.0
2017-06-30 02:45:00,301.5,292.5
2017-06-30 02:50:00,310.5,274.5
2017-06-30 02:55:00,319.5,292.5
2017-06-30 03:00:00,301.5,283.5
2017-06-30 03:05:00,306.0,300.0
