,c7315,c7119,c7316,c7321,c7203,c7123,c7104,c6911,c7102,c6917,c7101,c7124,c7344,c6918,c6919,c7120,c7121,c7122,c7109,c7113,c7202,c7319,c7318,c7340,c7341,c7317,c7309,c7103,c7115,c7114,c7116,c7111,c7110,c6907,c7112,c7223,c6924,c6923,c6922,c6921,c6920,c7201,c7320
2017-07-07 22:40:00,220.5,229.5,225.0,216.0,243.0,220.5,225.0,234.0,216.0,220.5,211.5,220.5,184.5,216.0,243.0,229.5,229.5,229.5,220.5,229.5,247.5,202.5,225.0,220.5,216.0,220.5,225.0,225.0,220.5,216.0,207.0,216.0,229.5,216.0,225.0,261.0,234.0,238.5,229.5,234.0,234.0,243.0,220.5
2017-07-07 22:45:00,256.5,225.0,247.5,234.0,252.0,225.0,225.0,225.0,229.5,216.0,234.0,229.5,198.0,216.0,220.5,229.5,234.0,229.5,216.0,229.5,256.5,238.5,247.5,234.0,238.5,238.5,234.0,238.5,220.5,229.5,216.0,220.5,225.0,211.5,229.5,270.0,216.0,211.5,225.0,229.5,225.0,256.5,234.0
2017-07-07 22:50:00,225.0,234.0,225.0,216.0,247.5,225.0,229.5,229.5,229.5,234.0,225.0,229.5,184.5,229.5,238.5,234.0,243.0,234.0,220.5,234.0,261.0,211.5,229.5,211.5,216.0,220.5,225.0,229.5,225.0,216.0,220.5,216.0,229.5,234.0,234.0,274.5,243.0,238.5,238.5,238.5,234.0,261.0,225.0
2017-07-07 22:55:00,238.5,229.5,225.0,216.0,238.5,207.0,220.5,226.8,220.5,220.5,211.5,220.5,184.5,198.0,220.5,220.5,220.5,225.0,220.5,220.5,247.5,220.5,234.0,207.0,207.0,229.5,229.5,220.5,211.5,202.5,211.5,207.0,229.5,216.0,216.0,261.0,220.5,225.0,216.0,216.0,216.0,247.5,229.5
2017-07-07 23:00:00,238.5,238.5,243.0,243.0,265.5,238.5,238.5,234.0,225.0,226.8,238.5,234.0,202.5,226.8,248.4,238.5,234.0,243.0,234.0,234.0,265.5,229.5,238.5,238.5,234.0,238.5,243.0,238.5,229.5,220.5,229.5,229.5,252.0,211.5,238.5,270.0,241.2,248.4,234.0,244.8,241.2,261.0,238.5
2017-07-07 23:05:00,229.5,234.0,229.5,220.5,238.5,216.0,230.4,243.0,226.8,229.5,230.4,223.2,193.5,220.5,234.0,226.8,234.0,223.2,223.2,230.4,252.0,220.5,238.5,220.5,225.0,229.5,234.0,230.4,216.0,219.6,223.2,212.4,241.2,238.5,226.8,265.5,247.5,238.5,229.5,238.5,229.5,243.0,229.5
2017-07-07 23:10:00,220.5,225.0,225.0,216.0,248.4,207.0,211.5,216.0,211.5,211.5,202.5,220.5,184.5,198.0,216.0,216.0,216.0,216.0,220.5,220.5,252.0,207.0,220.5,220.5,211.5,225.0,225.0,216.0,207.0,202.5,198.0,216.0,220.5,198.0,220.5,255.6,216.0,216.0,216.0,216.0,216.0,248.4,225.0
2017-07-07 23:15:00,226.8,238.5,230.4,219.6,252.0,225.0,225.0,234.0,225.0,225.0,225.0,229.5,187.2,225.0,238.5,238.5,234.0,234.0,225.0,234.0,256.5,212.4,230.4,212.4,212.4,223.2,230.4,238.5,229.5,225.0,225.0,225.0,243.0,220.5,225.0,261.0,238.5,243.0,234.0,238.5,238.5,252.0,226.8
2017-07-07 23:20:00,234.0,247.5,243.0,247.5,252.0,234.0,225.0,229.5,234.0,229.5,238.5,234.0,193.5,229.5,243.0,243.0,252.0,220.5,216.0,238.5,261.0,229.5,247.5,220.5,225.0,234.0,229.5,238.5,229.5,234.0,229.5,225.0,247.5,229.5,234.0,270.0,225.0,238.5,225.0,238.5,234.0,261.0,243.0
2017-07-07 23:25:00,234.0,225.0,229.5,225.0,252.0,216.0,216.0,216.0,229.5,202.5,220.5,229.5,189.0,198.0,225.0,225.0,225.0,225.0,211.5,225.0,247.5,234.0,261.0,216.0,211.5,243.0,238.5,229.5,207.0,211.5,207.0,211.5,229.5,198.0,220.5,265.5,220.5,216.0,220.5,216.0,220.5,252.0,243.0
2017-07-07 23:30:00,229.5,220.5,220.5,207.0,238.5,211.5,220.5,216.0,216.0,220.5,216.0,225.0,180.0,207.0,216.0,225.0,229.5,225.0,211.5,220.5,247.5,211.5,225.0,207.0,211.5,220.5,220.5,229.5,211.5,211.5,211.5,207.0,225.0,211.5,207.0,261.0,220.5,225.0,211.5,220.5,225.0,243.0,220.5
2017-07-07 23:35:00,247.5,238.5,256.5,256.5,261.0,234.0,229.5,243.0,229.5,229.5,225.0,243.0,193.5,220.5,238.5,252.0,252.0,247.5,243.0,247.5,261.0,225.0,238.5,229.5,229.5,234.0,247.5,234.0,229.5,238.5,243.0,225.0,252.0,220.5,243.0,265.5,234.0,229.5,220.5,229.5,220.5,261.0,238.5
2017-07-07 23:40:00,220.5,216.0,225.0,229.5,243.0,216.0,216.0,225.0,220.5,211.5,211.5,216.0,189.0,207.0,229.5,216.0,216.0,220.5,207.0,220.5,252.0,220.5,229.5,207.0,216.0,220.5,229.5,225.0,198.0,207.0,198.0,211.5,216.0,211.5,211.5,261.0,225.0,225.0,220.5,216.0,220.5,243.0,220.5
2017-07-07 23:45:00,216.0,229.5,216.0,211.5,243.0,225.0,225.0,238.5,229.5,229.5,220.5,234.0,180.0,229.5,238.5,234.0,234.0,229.5,220.5,234.0,256.5,198.0,216.0,198.0,198.0,216.0,216.0,229.5,220.5,216.0,216.0,220.5,238.5,225.0,225.0,265.5,238.5,243.0,238.5,247.5,229.5,247.5,216.0
2017-07-07 23:50:00,229.5,225.0,229.5,220.5,234.0,202.5,207.0,216.0,202.5,202.5,198.0,216.0,189.0,198.0,216.0,234.0,225.0,216.0,202.5,220.5,247.5,216.0,234.0,211.5,216.0,225.0,229.5,216.0,211.5,198.0,202.5,202.5,225.0,198.0,207.0,261.0,216.0,216.0,211.5,211.5,216.0,243.0,225.0
2017-07-07 23:55:00,238.5,247.5,234.0,225.0,252.0,216.0,220.5,238.5,211.5,225.0,225.0,229.5,193.5,220.5,229.5,229.5,234.0,238.5,220.5,225.0,256.5,229.5,238.5,216.0,220.5,225.0,243.0,229.5,220.5,220.5,225.0,220.5,238.5,220.5,229.5,261.0,229.5,238.5,238.5,243.0,234.0,243.0,238.5
2017-07-08 00:00:00,220.5,238.5,220.5,211.5,234.0,220.5,211.5,234.0,220.5,225.0,225.0,234.0,189.0,216.0,234.0,234.0,225.0,225.0,216.0,225.0,243.0,207.0,225.0,211.5,211.5,220.5,220.5,229.5,211.5,216.0,220.5,216.0,238.5,216.0,225.0,252.0,234.0,225.0,238.5,234.0,220.5,234.0,220.5
2017-07-08 00:05:00,220.5,216.0,220.5,207.0,243.0,202.5,216.0,225.0,216.0,211.5,202.5,216.0,184.5,207.0,220.5,216.0,216.0,216.0,198.0,216.0,238.5,211.5,229.5,211.5,207.0,220.5,220.5,216.0,198.0,198.0,198.0,198.0,216.0,216.0,207.0,261.0,220.5,220.5,220.5,220.5,216.0,238.5,220.5
2017-07-08 00:10:00,225.0,229.5,225.0,216.0,252.0,225.0,225.0,230.4,229.5,234.0,234.0,225.0,184.5,226.8,237.6,229.5,234.0,238.5,225.0,234.0,247.5,207.0,225.0,211.5,211.5,220.5,225.0,238.5,229.5,234.0,225.0,225.0,238.5,216.0,229.5,256.5,237.6,234.0,230.4,237.6,237.6,243.0,220.5
2017-07-08 00:15:00,238.5,220.5,238.5,229.5,256.5,229.5,229.5,229.5,220.5,234.0,220.5,243.0,189.0,216.0,229.5,234.0,256.5,243.0,216.0,229.5,261.0,220.5,238.5,225.0,229.5,234.0,234.0,229.5,229.5,220.5,229.5,229.5,229.5,220.5,225.0,283.5,247.5,238.5,229.5,243.0,238.5,261.0,234.0
2017-07-08 00:20:00,238.5,216.0,234.0,225.0,243.0,198.0,216.0,220.5,211.5,202.5,207.0,216.0,193.5,198.0,216.0,216.0,220.5,216.0,198.0,225.0,247.5,229.5,234.0,225.0,216.0,220.5,234.0,216.0,202.5,202.5,207.0,202.5,216.0,207.0,211.5,256.5,216.0,216.0,216.0,216.0,216.0,243.0,229.5
2017-07-08 00:25:00,220.5,223.2,220.5,216.0,238.5,212.4,219.6,220.5,216.0,207.0,219.6,219.6,184.5,207.0,220.5,223.2,230.4,223.2,212.4,226.8,247.5,207.0,234.0,216.0,211.5,216.0,234.0,219.6,219.6,212.4,212.4,212.4,230.4,202.5,219.6,252.0,220.5,225.0,220.5,220.5,220.5,243.0,225.0
2017-07-08 00:30:00,234.0,247.5,234.0,229.5,255.6,234.0,225.0,238.5,225.0,243.0,234.0,234.0,198.0,243.0,243.0,238.5,238.5,234.0,234.0,243.0,266.4,216.0,229.5,234.0,234.0,220.5,229.5,243.0,234.0,225.0,229.5,220.5,238.5,234.0,238.5,261.0,252.0,247.5,252.0,234.0,243.0,255.6,220.5
2017-07-08 00:35:00,225.0,229.5,225.0,216.0,265.5,220.5,225.0,220.5,225.0,216.0,229.5,229.5,189.0,207.0,229.5,220.5,234.0,243.0,220.5,234.0,261.0,207.0,220.5,207.0,211.5,225.0,229.5,238.5,220.5,216.0,216.0,216.0,234.0,207.0,234.0,277.2,220.5,225.0,225.0,220.5,220.5,252.0,229.5
2017-07-08 00:40:00,216.0,225.0,223.2,219.6,252.0,216.0,220.5,225.0,225.0,207.0,216.0,225.0,184.5,216.0,225.0,229.5,225.0,220.5,207.0,225.0,261.0,212.4,219.6,211.5,207.0,223.2,219.6,220.5,207.0,216.0,211.5,216.0,225.0,216.0,220.5,265.5,220.5,225.0,229.5,225.0,229.5,234.0,219.6
2017-07-08 00:45:00,238.5,229.5,238.5,234.0,252.0,216.0,225.0,225.0,211.5,207.0,216.0,225.0,187.2,207.0,225.0,229.5,238.5,238.5,216.0,234.0,256.5,225.0,243.0,212.4,212.4,229.5,238.5,225.0,220.5,216.0,225.0,216.0,234.0,207.0,225.0,261.0,225.0,225.0,220.5,225.0,225.0,252.0,229.5
2017-07-08 00:50:00,234.0,216.0,234.0,225.0,252.0,216.0,207.0,225.0,211.5,216.0,207.0,229.5,211.5,202.5,220.5,229.5,234.0,225.0,211.5,220.5,247.5,229.5,229.5,252.0,229.5,229.5,229.5,225.0,211.5,211.5,220.5,202.5,216.0,207.0,211.5,256.5,225.0,229.5,229.5,225.0,225.0,270.0,234.0
2017-07-08 00:55:00,216.0,216.0,216.0,207.0,234.0,207.0,216.0,229.5,216.0,220.5,207.0,216.0,180.0,211.5,225.0,216.0,216.0,216.0,198.0,216.0,247.5,202.5,216.0,198.0,198.0,216.0,216.0,216.0,198.0,198.0,198.0,198.0,216.0,220.5,211.5,256.5,229.5,234.0,234.0,229.5,225.0,243.0,216.0
2017-07-08 01:00:00,220.5,216.0,220.5,211.5,238.5,198.0,216.0,234.0,216.0,202.5,202.5,216.0,184.5,202.5,216.0,216.0,216.0,216.0,198.0,216.0,252.0,211.5,234.0,202.5,202.5,220.5,220.5,216.0,198.0,198.0,202.5,198.0,216.0,207.0,211.5,252.0,220.5,220.5,216.0,220.5,220.5,238.5,220.5
2017-07-08 01:05:00,229.5,225.0,238.5,229.5,243.0,220.5,211.5,225.0,207.0,211.5,220.5,220.5,193.5,207.0,225.0,225.0,225.0,225.0,211.5,216.0,247.5,220.5,238.5,220.5,220.5,238.5,238.5,229.5,216.0,207.0,207.0,211.5,220.5,207.0,211.5,252.0,220.5,225.0,220.5,220.5,225.0,243.0,234.0
2017-07-08 01:10:00,220.5,220.5,229.5,216.0,238.5,216.0,229.5,234.0,225.0,234.0,220.5,225.0,189.0,225.0,234.0,234.0,225.0,229.5,211.5,238.5,247.5,220.5,225.0,225.0,225.0,229.5,220.5,238.5,220.5,211.5,207.0,207.0,243.0,225.0,225.0,252.0,234.0,238.5,234.0,229.5,234.0,243.0,225.0
2017-07-08 01:15:00,216.0,243.0,216.0,202.5,243.0,225.0,238.5,220.5,234.0,220.5,229.5,220.5,184.5,207.0,220.5,229.5,220.5,225.0,229.5,234.0,252.0,202.5,216.0,207.0,202.5,216.0,216.0,234.0,234.0,229.5,216.0,220.5,243.0,211.5,238.5,252.0,220.5,229.5,229.5,220.5,229.5,238.5,216.0
2017-07-08 01:20:00,220.5,216.0,216.0,207.0,234.0,207.0,216.0,226.8,207.0,220.5,202.5,216.0,180.0,216.0,220.5,216.0,216.0,220.5,198.0,216.0,238.5,202.5,225.0,198.0,198.0,216.0,220.5,216.0,202.5,198.0,198.0,207.0,220.5,208.8,211.5,261.0,225.0,229.5,211.5,220.5,220.5,234.0,216.0
2017-07-08 01:25:00,229.5,238.5,229.5,225.0,256.5,229.5,225.0,238.5,225.0,216.0,229.5,229.5,198.0,219.6,230.4,234.0,247.5,234.0,229.5,234.0,270.0,216.0,229.5,234.0,216.0,220.5,229.5,234.0,229.5,229.5,225.0,229.5,238.5,220.5,229.5,261.0,226.8,230.4,223.2,234.0,234.0,261.0,220.5
2017-07-08 01:30:00,225.0,220.5,229.5,229.5,234.0,216.0,225.0,222.0,220.5,216.0,220.5,220.5,202.5,222.0,222.0,220.5,225.0,220.5,207.0,225.0,252.0,216.0,229.5,229.5,220.5,229.5,225.0,225.0,216.0,207.0,216.0,207.0,229.5,207.0,225.0,261.0,234.0,234.0,222.0,222.0,228.0,243.0,229.5
2017-07-08 01:35:00,225.0,216.0,225.0,220.5,243.0,202.5,216.0,216.0,216.0,207.0,220.5,216.0,184.5,198.0,216.0,216.0,216.0,216.0,202.5,220.5,243.0,216.0,229.5,216.0,211.5,225.0,225.0,216.0,198.0,207.0,211.5,198.0,216.0,198.0,207.0,261.0,220.5,216.0,216.0,216.0,220.5,243.0,225.0
2017-07-08 01:40:00,216.0,225.0,225.0,216.0,256.5,220.5,225.0,223.2,225.0,205.2,216.0,225.0,184.5,205.2,223.2,225.0,234.0,234.0,207.0,225.0,256.5,207.0,225.0,207.0,207.0,220.5,225.0,229.5,216.0,216.0,216.0,216.0,234.0,205.2,225.0,261.0,223.2,234.0,216.0,219.6,223.2,252.0,220.5
2017-07-08 01:45:00,229.5,238.5,220.5,211.5,243.0,234.0,225.0,220.5,220.5,229.5,225.0,225.0,184.5,220.5,234.0,234.0,238.5,243.0,216.0,229.5,256.5,211.5,234.0,225.0,207.0,216.0,220.5,229.5,220.5,211.5,220.5,211.5,234.0,220.5,220.5,252.0,225.0,234.0,225.0,225.0,225.0,243.0,220.5
2017-07-08 01:50:00,238.5,229.5,243.0,238.5,247.5,211.5,212.4,216.0,216.0,198.0,201.6,225.0,198.0,198.0,216.0,229.5,220.5,225.0,207.0,225.0,247.5,238.5,256.5,234.0,229.5,243.0,234.0,223.2,207.0,207.0,207.0,211.5,216.0,198.0,211.5,261.0,216.0,216.0,207.0,216.0,216.0,252.0,238.5
2017-07-08 01:55:00,225.0,220.5,220.5,216.0,238.5,216.0,225.0,229.5,216.0,211.5,202.5,225.0,184.5,202.5,216.0,229.5,234.0,238.5,205.2,219.6,243.0,207.0,229.5,207.0,207.0,225.0,225.0,220.5,212.4,212.4,205.2,205.2,223.2,202.5,212.4,265.5,216.0,220.5,202.5,220.5,216.0,243.0,225.0
2017-07-08 02:00:00,225.0,225.0,225.0,216.0,252.0,211.5,222.0,234.0,216.0,220.5,222.0,220.5,184.5,234.0,243.0,229.5,225.0,225.0,210.0,222.0,243.0,211.5,225.0,211.5,216.0,216.0,225.0,228.0,210.0,210.0,210.0,210.0,228.0,216.0,216.0,265.5,238.5,243.0,225.0,238.5,238.5,247.5,225.0
2017-07-08 02:05:00,238.5,220.5,234.0,229.5,243.0,211.5,220.5,216.0,216.0,211.5,216.0,220.5,193.5,198.0,216.0,229.5,220.5,225.0,207.0,225.0,252.0,220.5,247.5,234.0,229.5,229.5,229.5,216.0,207.0,207.0,207.0,207.0,225.0,198.0,211.5,265.5,216.0,216.0,211.5,220.5,216.0,243.0,234.0
2017-07-08 02:10:00,220.5,216.0,229.5,216.0,234.0,198.0,216.0,222.0,216.0,216.0,202.5,216.0,184.5,198.0,216.0,216.0,216.0,216.0,198.0,216.0,238.5,211.5,216.0,207.0,207.0,216.0,216.0,216.0,198.0,198.0,198.0,198.0,216.0,198.0,198.0,247.5,216.0,216.0,210.0,216.0,216.0,234.0,216.0
2017-07-08 02:15:00,229.5,216.0,225.0,216.0,243.0,198.0,207.0,216.0,207.0,202.5,202.5,216.0,189.0,198.0,216.0,216.0,216.0,216.0,202.5,216.0,247.5,216.0,229.5,207.0,220.5,225.0,229.5,225.0,202.5,216.0,202.5,198.0,216.0,198.0,207.0,256.5,216.0,216.0,207.0,216.0,216.0,247.5,229.5
2017-07-08 02:20:00,225.0,229.5,229.5,225.0,243.0,211.5,220.5,234.0,216.0,225.0,220.5,216.0,189.0,225.0,229.5,220.5,234.0,220.5,207.0,220.5,247.5,216.0,229.5,216.0,220.5,220.5,234.0,229.5,220.5,207.0,220.5,220.5,234.0,220.5,211.5,261.0,234.0,229.5,229.5,229.5,229.5,243.0,220.5
2017-07-08 02:25:00,229.5,229.5,234.0,225.0,243.0,216.0,225.0,216.0,220.5,211.5,225.0,229.5,180.0,198.0,220.5,229.5,234.0,234.0,216.0,229.5,265.5,216.0,234.0,198.0,198.0,220.5,229.5,229.5,220.5,220.5,220.5,216.0,238.5,198.0,229.5,265.5,225.0,225.0,220.5,220.5,234.0,252.0,225.0
2017-07-08 02:30:00,220.5,225.0,216.0,216.0,247.5,220.5,216.0,216.0,220.5,211.5,225.0,220.5,180.0,198.0,225.0,225.0,234.0,234.0,220.5,234.0,256.5,198.0,216.0,198.0,198.0,216.0,229.5,229.5,225.0,211.5,207.0,220.5,238.5,198.0,220.5,252.0,216.0,216.0,216.0,216.0,216.0,243.0,216.0
2017-07-08 02:35:00,220.5,225.0,229.5,220.5,243.0,211.5,216.0,229.5,216.0,220.5,216.0,220.5,184.5,220.5,234.0,225.0,225.0,225.0,207.0,220.5,247.5,225.0,229.5,207.0,207.0,225.0,225.0,225.0,207.0,207.0,207.0,207.0,225.0,220.5,211.5,256.5,238.5,229.5,225.0,234.0,229.5,243.0,220.5
2017-07-08 02:40:00,220.5,225.0,220.5,207.0,252.0,225.0,225.0,234.0,220.5,225.0,234.0,220.5,189.0,216.0,220.5,234.0,243.0,238.5,234.0,238.5,256.5,211.5,220.5,225.0,229.5,220.5,220.5,225.0,229.5,225.0,225.0,220.5,238.5,216.0,229.5,261.0,229.5,220.5,220.5,220.5,225.0,261.0,220.5
2017-07-08 02:45:00,234.0,216.0,228.0,240.0,243.0,220.5,211.5,216.0,211.5,207.0,202.5,225.0,192.0,198.0,216.0,216.0,216.0,229.5,198.0,220.5,243.0,240.0,234.0,228.0,222.0,234.0,234.0,216.0,198.0,211.5,198.0,198.0,216.0,198.0,202.5,270.0,216.0,216.0,207.0,211.5,216.0,243.0,228.0
2017-07-08 02:50:00,216.0,228.0,216.0,202.5,246.0,228.0,228.0,220.5,228.0,211.5,210.0,222.0,180.0,207.0,220.5,234.0,228.0,228.0,210.0,228.0,264.0,198.0,216.0,198.0,198.0,216.0,216.0,222.0,210.0,216.0,222.0,210.0,240.0,198.0,222.0,252.0,220.5,220.5,216.0,220.5,225.0,258.0,216.0
2017-07-08 02:55:00,234.0,234.0,234.0,225.0,252.0,216.0,225.0,229.5,216.0,225.0,216.0,225.0,189.0,211.5,225.0,234.0,234.0,234.0,216.0,229.5,256.5,216.0,234.0,216.0,216.0,225.0,234.0,226.8,220.5,216.0,216.0,216.0,243.0,211.5,216.0,261.0,225.0,225.0,225.0,211.5,238.5,252.0,225.0
2017-07-08 03:00:00,216.0,234.0,225.0,225.0,238.5,223.2,219.6,238.5,225.0,220.5,234.0,226.8,184.5,225.0,229.5,223.2,230.4,237.6,223.2,230.4,243.0,211.5,216.0,207.0,202.5,220.5,211.5,220.5,212.4,219.6,208.8,216.0,219.6,220.5,216.0,247.5,234.0,247.5,229.5,234.0,225.0,238.5,220.5
2017-07-08 03:05:00,225.0,216.0,234.0,229.5,248.4,207.0,216.0,216.0,216.0,202.5,198.0,216.0,198.0,198.0,216.0,216.0,216.0,216.0,216.0,220.5,248.4,225.0,238.5,220.5,234.0,229.5,225.0,216.0,202.5,207.0,202.5,202.5,229.5,198.0,202.5,252.0,216.0,216.0,211.5,216.0,216.0,248.4,229.5
2017-07-08 03:10:00,216.0,220.5,216.0,205.2,234.0,207.0,220.5,216.0,220.5,202.5,207.0,220.5,180.0,198.0,216.0,220.5,225.0,225.0,207.0,220.5,238.5,201.6,216.0,220.5,198.0,223.2,216.0,220.5,207.0,207.0,207.0,207.0,225.0,198.0,207.0,252.0,216.0,216.0,216.0,216.0,211.5,234.0,216.0
2017-07-08 03:15:00,225.0,225.0,243.0,247.5,252.0,234.0,225.0,234.0,220.5,229.5,207.0,234.0,198.0,216.0,229.5,238.5,234.0,247.5,216.0,229.5,243.0,220.5,234.0,212.4,212.4,229.5,234.0,220.5,229.5,229.5,216.0,216.0,229.5,220.5,229.5,256.5,238.5,238.5,225.0,234.0,229.5,252.0,234.0
2017-07-08 03:20:00,225.0,225.0,225.0,220.5,243.0,229.5,229.5,225.0,220.5,216.0,220.5,229.5,187.2,216.0,225.0,234.0,238.5,234.0,229.5,220.5,252.0,211.5,229.5,207.0,207.0,225.0,225.0,220.5,207.0,216.0,234.0,220.5,234.0,216.0,220.5,261.0,225.0,234.0,225.0,225.0,225.0,256.5,225.0
2017-07-08 03:25:00,229.5,216.0,229.5,229.5,234.0,198.0,216.0,216.0,216.0,198.0,198.0,216.0,198.0,198.0,216.0,216.0,216.0,216.0,198.0,216.0,234.0,225.0,243.0,234.0,225.0,225.0,225.0,216.0,198.0,202.5,198.0,198.0,216.0,198.0,198.0,256.5,216.0,216.0,202.5,216.0,216.0,234.0,225.0
2017-07-08 03:30:00,216.0,216.0,216.0,198.0,234.0,198.0,211.5,216.0,211.5,202.5,198.0,216.0,180.0,202.5,220.5,216.0,216.0,216.0,198.0,216.0,238.5,198.0,216.0,198.0,207.0,216.0,216.0,216.0,198.0,198.0,198.0,198.0,216.0,198.0,207.0,252.0,216.0,216.0,216.0,220.5,216.0,234.0,216.0
2017-07-08 03:35:00,234.0,238.5,238.5,234.0,256.5,220.5,225.0,238.5,220.5,243.0,216.0,234.0,184.5,216.0,229.5,229.5,234.0,229.5,220.5,229.5,252.0,229.5,247.5,211.5,211.5,229.5,234.0,234.0,220.5,225.0,220.5,220.5,234.0,211.5,225.0,270.0,243.0,243.0,243.0,243.0,238.5,256.5,229.5
2017-07-08 03:40:00,225.0,220.5,220.5,211.5,234.0,202.5,211.5,216.0,211.5,207.0,198.0,216.0,184.5,198.0,216.0,216.0,220.5,220.5,198.0,216.0,243.0,207.0,225.0,202.5,211.5,220.5,220.5,216.0,202.5,198.0,198.0,198.0,216.0,198.0,211.5,252.0,220.5,225.0,220.5,211.5,216.0,234.0,220.5
2017-07-08 03:45:00,216.0,216.0,216.0,207.0,234.0,198.0,216.0,225.0,211.5,202.5,198.0,216.0,180.0,202.5,220.5,225.0,216.0,216.0,202.5,216.0,238.5,198.0,216.0,198.0,198.0,216.0,216.0,216.0,198.0,198.0,198.0,198.0,216.0,216.0,202.5,252.0,225.0,229.5,220.5,220.5,229.5,234.0,216.0
2017-07-08 03:50:00,216.0,225.0,225.0,216.0,243.0,207.0,216.0,229.5,216.0,220.5,207.0,220.5,184.5,225.0,229.5,225.0,225.0,225.0,207.0,220.5,252.0,207.0,225.0,211.5,216.0,220.5,225.0,225.0,207.0,207.0,211.5,207.0,225.0,216.0,220.5,256.5,234.0,243.0,234.0,234.0,229.5,243.0,220.5
2017-07-08 03:55:00,220.5,225.0,229.5,220.5,238.5,211.5,225.0,229.5,229.5,220.5,211.5,220.5,189.0,211.5,225.0,225.0,234.0,225.0,225.0,234.0,252.0,211.5,225.0,216.0,216.0,225.0,225.0,234.0,220.5,216.0,220.5,211.5,225.0,207.0,229.5,256.5,220.5,229.5,238.5,225.0,229.5,243.0,225.0
2017-07-08 04:00:00,216.0,216.0,216.0,198.0,234.0,207.0,220.5,220.5,220.5,211.5,211.5,216.0,180.0,207.0,225.0,216.0,216.0,216.0,198.0,216.0,247.5,198.0,216.0,198.0,198.0,216.0,216.0,220.5,198.0,198.0,198.0,198.0,216.0,207.0,211.5,256.5,225.0,229.5,225.0,225.0,225.0,234.0,216.0
2017-07-08 04:05:00,229.5,220.5,229.5,225.0,252.0,211.5,216.0,216.0,211.5,202.5,207.0,234.0,180.0,198.0,216.0,225.0,225.0,234.0,211.5,229.5,261.0,216.0,229.5,198.0,198.0,229.5,229.5,220.5,211.5,211.5,211.5,225.0,229.5,198.0,216.0,256.5,216.0,216.0,211.5,216.0,216.0,247.5,220.5
2017-07-08 04:10:00,229.5,225.0,229.5,229.5,243.0,207.0,216.0,230.4,216.0,207.0,207.0,220.5,193.5,207.0,225.0,225.0,225.0,225.0,207.0,225.0,243.0,216.0,234.0,234.0,238.5,220.5,225.0,225.0,211.5,207.0,207.0,207.0,225.0,212.4,211.5,256.5,225.0,225.0,225.0,225.0,225.0,243.0,225.0
2017-07-08 04:15:00,234.0,225.0,225.0,220.5,234.0,211.5,225.0,234.0,216.0,223.2,216.0,220.5,189.0,205.2,230.4,225.0,225.0,225.0,211.5,220.5,243.0,234.0,229.5,207.0,207.0,225.0,220.5,216.0,211.5,207.0,216.0,216.0,225.0,211.5,216.0,261.0,226.8,230.4,216.0,226.8,230.4,252.0,229.5
2017-07-08 04:20:00,216.0,216.0,216.0,198.0,234.0,202.5,216.0,220.5,216.0,207.0,202.5,216.0,180.0,207.0,220.5,216.0,216.0,216.0,198.0,216.0,243.0,198.0,216.0,198.0,198.0,216.0,216.0,216.0,198.0,198.0,198.0,198.0,216.0,207.0,202.5,256.5,220.5,225.0,216.0,220.5,220.5,234.0,216.0
2017-07-08 04:25:00,216.0,226.8,216.0,198.0,234.0,219.6,219.6,216.0,216.0,211.5,216.0,226.8,180.0,198.0,225.0,230.4,234.0,230.4,216.0,223.2,256.5,198.0,216.0,198.0,198.0,216.0,216.0,219.6,205.2,216.0,205.2,216.0,230.4,198.0,219.6,252.0,225.0,229.5,207.0,216.0,216.0,243.0,216.0
2017-07-08 04:30:00,234.0,234.0,234.0,225.0,259.2,225.0,220.5,234.0,216.0,225.0,216.0,225.0,189.0,216.0,225.0,234.0,229.5,238.5,216.0,229.5,259.2,216.0,234.0,216.0,216.0,225.0,234.0,229.5,225.0,211.5,216.0,211.5,229.5,220.5,220.5,261.0,234.0,225.0,229.5,229.5,225.0,255.6,225.0
2017-07-08 04:35:00,211.5,234.0,211.5,198.0,234.0,211.5,225.0,225.0,234.0,207.0,216.0,216.0,189.0,207.0,225.0,220.5,238.5,220.5,211.5,225.0,247.5,202.5,211.5,220.5,198.0,211.5,211.5,229.5,216.0,207.0,211.5,216.0,229.5,207.0,220.5,255.6,216.0,220.5,216.0,220.5,225.0,234.0,211.5
2017-07-08 04:40:00,230.4,220.5,226.8,223.2,243.0,211.5,216.0,220.5,211.5,207.0,202.5,220.5,183.6,198.0,216.0,220.5,216.0,220.5,207.0,216.0,247.5,216.0,234.0,205.2,205.2,226.8,237.6,216.0,207.0,198.0,211.5,198.0,216.0,198.0,216.0,265.5,216.0,216.0,211.5,216.0,216.0,243.0,219.6
2017-07-08 04:45:00,216.0,220.5,216.0,198.0,234.0,211.5,211.5,216.0,211.5,198.0,207.0,220.5,175.5,198.0,216.0,216.0,216.0,220.5,198.0,216.0,247.5,198.0,216.0,198.0,198.0,216.0,216.0,216.0,198.0,198.0,198.0,198.0,220.5,198.0,202.5,252.0,211.5,216.0,207.0,216.0,216.0,234.0,216.0
